Jerky_ID,Time,Temp,Humidity,Weight,fitted_weights
"13,3",0,25.4,46.7,1.0,0.9865289403552457
"13,3",0,25.1,47.6,0.994413407821229,0.982923936039414
"13,3",1,24.5,48.0,0.9832402234636871,0.9793505365727984
"13,3",2,24.3,48.7,0.9776536312849162,0.9758084648776464
"13,3",3,24.2,49.2,0.9720670391061452,0.9722974463053288
"13,3",4,24.2,49.6,0.9720670391061452,0.9688172086150438
"13,3",5,24.2,49.5,0.9664804469273743,0.9653674819527083
"13,3",6,24.4,49.3,0.9608938547486033,0.9619479988300327
"13,3",7,24.3,49.6,0.9608938547486033,0.9585584941037808
"13,3",8,24.7,49.0,0.9553072625698324,0.9551987049552106
"13,3",9,24.9,49.1,0.9497206703910615,0.9518683708696963
"13,3",10,25.0,50.1,0.9497206703910615,0.9485672336165268
"13,3",11,25.0,51.2,0.9441340782122905,0.9452950372288842
"13,3",12,25.2,51.5,0.9441340782122905,0.9420515279839956
"13,3",13,25.1,51.4,0.9385474860335196,0.93883645438346
"13,3",14,25.3,51.6,0.9329608938547486,0.935649567133747
"13,3",15,25.2,51.4,0.9329608938547486,0.9324906191268678
"13,3",16,25.2,51.0,0.9273743016759777,0.9293593654212131
"13,3",17,25.2,51.1,0.9273743016759777,0.9262555632225624
"13,3",18,25.5,50.2,0.9217877094972067,0.9231789718652563
"13,3",19,25.1,51.1,0.9217877094972067,0.9201293527935367
"13,3",20,25.1,51.3,0.9162011173184358,0.9171064695430491
"13,3",21,25.1,51.6,0.9162011173184358,0.914110087722507
"13,3",22,25.1,50.8,0.9106145251396648,0.9111399749955182
"13,3",23,25.2,50.3,0.9106145251396648,0.9081959010625689
"13,3",24,25.1,50.4,0.9050279329608939,0.9052776376431669
"13,3",25,25.2,50.1,0.9050279329608939,0.9023849584581412
"13,3",26,25.1,50.4,0.8994413407821229,0.8995176392120956
"13,3",27,25.1,50.2,0.8938547486033519,0.8966754575760185
"13,3",28,25.0,50.3,0.8938547486033519,0.8938581931700426
"13,3",29,25.0,50.1,0.8938547486033519,0.8910656275463571
"13,3",30,25.0,50.1,0.888268156424581,0.8882975441722698
