Jerky_ID,Time,Temp,Humidity,Weight,fitted_weights
"22,2",0,19.5,29.0,1.0,0.9626489946691056
"22,2",0,19.4,25.7,0.9922928709055877,0.9597699756976591
"22,2",1,19.2,25.7,0.9884393063583815,0.9569078503175892
"22,2",2,19.0,25.9,0.9845857418111753,0.9540625194001879
"22,2",3,19.0,25.9,0.9807321772639692,0.9512338843984185
"22,2",4,19.2,26.6,0.976878612716763,0.9484218473435008
"22,2",5,20.0,26.3,0.9730250481695568,0.9456263108415186
"22,2",6,19.8,26.8,0.9691714836223507,0.9428471780700471
"22,2",7,19.7,26.3,0.9653179190751445,0.9400843527747984
"22,2",8,19.5,26.6,0.9614643545279383,0.9373377392662887
"22,2",9,19.9,26.0,0.9595375722543352,0.9346072424165235
"22,2",10,19.4,26.6,0.9556840077071291,0.9318927676557032
"22,2",11,19.4,26.5,0.9518304431599229,0.9291942209689474
"22,2",12,19.4,26.6,0.9499036608863198,0.9265115088930397
"22,2",13,19.5,26.5,0.9460500963391136,0.923844538513189
"22,2",14,19.8,27.1,0.9421965317919075,0.9211932174598126
"22,2",15,19.9,26.8,0.9383429672447013,0.918557453905337
"22,2",16,20.4,27.4,0.9344894026974951,0.915937156561017
"22,2",17,20.9,27.8,0.930635838150289,0.9133322346737741
"22,2",18,20.9,28.5,0.9267822736030829,0.9107425980230535
"22,2",19,21.2,27.2,0.9229287090558767,0.9081681569176989
"22,2",20,21.7,26.7,0.9190751445086706,0.905608822192847
"22,2",21,21.5,27.0,0.9152215799614644,0.903064505206838
"22,2",22,21.3,27.3,0.9132947976878613,0.9005351178381465
"22,2",23,21.5,27.1,0.9094412331406551,0.8980205724823294
"22,2",24,21.4,27.5,0.905587668593449,0.895520782048991
"22,2",25,21.1,26.8,0.9036608863198459,0.8930356599587674
"22,2",26,21.1,26.3,0.8998073217726397,0.890565120140328
"22,2",27,20.6,26.6,0.8978805394990366,0.8881090770273933
"22,2",28,20.5,26.6,0.8940269749518305,0.8856674455557727
"22,2",29,20.3,26.4,0.8921001926782274,0.8832401411604174
"22,2",30,20.3,26.2,0.8882466281310212,0.8808270797724922
"22,2",31,20.2,26.2,0.8863198458574181,0.8784281778164631
"22,2",32,20.2,26.0,0.882466281310212,0.8760433522072031
"22,2",33,20.0,26.0,0.8805394990366089,0.873672520347115
"22,2",34,19.8,26.0,0.8786127167630058,0.8713156001232694
"22,2",35,19.8,25.9,0.8747591522157996,0.8689725099045622
"22,2",36,19.9,25.5,0.8728323699421965,0.8666431685388863
"22,2",37,19.5,26.0,0.8689788053949904,0.8643274953503216
"22,2",38,19.4,25.8,0.8670520231213873,0.8620254101363403
"22,2",39,19.7,25.3,0.8631984585741811,0.8597368331650291
"22,2",40,19.4,25.7,0.861271676300578,0.8574616851723287
