Jerky_ID,Time,Temp,Humidity,Weight,fitted_weights
"8,2",0,18.0,23.7,1.0,1.0055807505088934
"8,2",0,18.1,21.2,1.0,1.0019276300498547
"8,2",1,17.6,21.5,0.995249406175772,0.9982955030427473
"8,2",2,17.5,22.0,0.9928741092636579,0.9946842488441295
"8,2",3,17.4,21.8,0.9904988123515439,0.991093747503864
"8,2",4,17.9,21.3,0.9857482185273159,0.9875238797611325
"8,2",5,17.4,22.0,0.9833729216152018,0.9839745270404755
"8,2",6,17.3,22.1,0.9786223277909739,0.9804455714478527
"8,2",7,17.2,22.3,0.9762470308788599,0.976936895766728
"8,2",8,17.2,21.9,0.9714964370546318,0.9734483834541753
"8,2",9,17.2,22.2,0.9691211401425178,0.9699799186370079
"8,2",10,17.1,22.2,0.9643705463182898,0.9665313861079298
"8,2",11,17.1,22.2,0.9619952494061758,0.9631026713217085
"8,2",12,17.1,22.2,0.9596199524940617,0.9596936603913706
"8,2",13,17.1,22.0,0.9548693586698337,0.9563042400844194
"8,2",14,16.9,22.2,0.9524940617577197,0.9529342978190729
"8,2",15,16.8,22.0,0.9501187648456056,0.9495837216605251
"8,2",16,16.8,22.0,0.9453681710213777,0.9462524003172276
"8,2",17,17.3,21.3,0.9429928741092637,0.9429402231371934
"8,2",18,16.7,22.0,0.9406175771971497,0.9396470801043206
"8,2",19,16.5,22.1,0.9382422802850356,0.9363728618347396
"8,2",20,16.5,21.8,0.9334916864608076,0.9331174595731783
"8,2",21,16.5,21.9,0.9311163895486936,0.9298807651893507
"8,2",22,16.5,21.8,0.9287410926365796,0.9266626711743652
"8,2",23,16.5,21.7,0.9239904988123515,0.9234630706371534
"8,2",24,16.5,21.7,0.9216152019002375,0.9202818573009195
"8,2",25,16.5,21.6,0.9192399049881235,0.9171189254996104
"8,2",26,16.9,21.3,0.9144893111638955,0.9139741701744064
"8,2",27,16.5,21.9,0.9121140142517815,0.9108474868702306
"8,2",28,16.5,22.2,0.9097387173396675,0.9077387717322806
"8,2",29,16.4,22.1,0.9073634204275535,0.9046479215025774
"8,2",30,16.4,22.1,0.9026128266033254,0.9015748335165374
"8,2",31,16.5,22.1,0.9002375296912114,0.8985194056995606
"8,2",32,16.4,22.3,0.8978622327790974,0.8954815365636412
"8,2",33,16.4,22.5,0.8954869358669834,0.8924611252039963
"8,2",34,16.4,22.6,0.8931116389548693,0.8894580712957146
"8,2",35,16.6,22.1,0.8883610451306413,0.8864722750904231
"8,2",36,16.4,22.6,0.8859857482185273,0.8835036374129752
"8,2",37,16.5,22.6,0.8836104513064132,0.8805520596581555
"8,2",38,16.5,22.6,0.8812351543942993,0.8776174437874047
"8,2",39,16.5,22.9,0.8788598574821853,0.8746996923255641
"8,2",40,16.5,22.8,0.8741092636579573,0.8717987083576367
"8,2",41,16.5,22.8,0.8717339667458432,0.8689143955255689
"8,2",42,16.5,22.8,0.8693586698337292,0.8660466580250492
"8,2",43,16.6,22.9,0.8669833729216152,0.863195400602327
"8,2",44,16.9,22.6,0.8646080760095012,0.8603605285510477
"8,2",45,16.8,22.9,0.8598574821852731,0.8575419477091077
"8,2",46,16.9,23.1,0.8574821852731591,0.854739564455526
"8,2",47,17.1,23.2,0.8551068883610451,0.8519532857073354
"8,2",48,17.7,23.2,0.850356294536817,0.84918301891649
"8,2",49,17.7,22.9,0.8479809976247031,0.8464286720667913
"8,2",50,17.7,23.2,0.8432304038004751,0.8436901536708321
"8,2",51,17.8,23.2,0.8408551068883611,0.8409673727669575
"8,2",52,18.1,23.2,0.838479809976247,0.8382602389162437
"8,2",53,18.3,23.3,0.833729216152019,0.8355686621994931
"8,2",54,18.4,23.3,0.831353919239905,0.8328925532142494
"8,2",55,18.5,23.4,0.828978622327791,0.8302318230718262
"8,2",56,18.5,23.3,0.8266033254156769,0.8275863833943558
"8,2",57,18.6,23.2,0.8218527315914489,0.8249561463118524
"8,2",58,18.4,23.5,0.8194774346793349,0.8223410244592952
"8,2",59,18.3,23.6,0.8171021377672208,0.819740930973725
"8,2",60,18.3,23.6,0.8147268408551069,0.8171557794913593
"8,2",61,18.9,22.9,0.8123515439429929,0.8145854841447243
"8,2",62,18.2,23.7,0.8099762470308789,0.812029959559802
"8,2",63,18.2,23.8,0.8076009501187649,0.8094891208531949
"8,2",64,18.1,23.7,0.8052256532066508,0.8069628836293066
"8,2",65,18.0,23.6,0.8028503562945368,0.804451163977538
"8,2",66,18.0,23.6,0.8004750593824228,0.8019538784695008
"8,2",67,17.9,23.5,0.7980997624703088,0.7994709441562461
"8,2",68,17.9,23.5,0.7957244655581948,0.7970022785655089
"8,2",69,17.8,23.4,0.7933491686460807,0.7945477996989694
"8,2",70,17.8,23.2,0.7909738717339667,0.7921074260295288
"8,2",71,17.8,23.2,0.7885985748218527,0.7896810764986015
"8,2",72,17.8,23.1,0.7862232779097387,0.7872686705134229
"8,2",73,17.8,23.3,0.7838479809976246,0.7848701279443718
"8,2",74,17.9,23.1,0.7814726840855107,0.7824853691223099
"8,2",75,17.8,23.4,0.7790973871733967,0.7801143148359346
"8,2",76,17.8,23.5,0.7767220902612827,0.7777568863291484
"8,2",77,17.7,23.7,0.7743467933491687,0.7754130052984427
"8,2",78,18.2,23.1,0.7719714964370546,0.7730825938902972
"8,2",79,17.8,23.6,0.7695961995249406,0.770765574698594
"8,2",80,17.8,23.8,0.7672209026128266,0.7684618707620459
"8,2",81,17.8,24.0,0.7648456057007126,0.7661714055616407
"8,2",82,17.8,24.1,0.7624703087885986,0.7638941030180992
"8,2",83,17.8,24.3,0.7600950118764845,0.7616298874893488
"8,2",84,17.8,24.4,0.7600950118764845,0.7593786837680101
"8,2",85,17.8,24.5,0.7577197149643705,0.7571404170788992
