Jerky_ID,Time,Temp,Humidity,Weight,fitted_weights
"16,2",0,21.5,36.6,1.0,1.002092121164317
"16,2",0,21.9,35.1,0.9968879668049793,0.9998446010383002
"16,2",1,21.7,35.8,0.995850622406639,0.9976054062959994
"16,2",2,21.9,34.9,0.9948132780082988,0.9953745060980845
"16,2",3,21.3,36.2,0.9927385892116183,0.993151869719463
"16,2",4,21.2,36.4,0.9906639004149378,0.9909374665488555
"16,2",5,21.4,36.0,0.9885892116182573,0.988731266088374
"16,2",6,21.2,36.4,0.9854771784232366,0.9865332379531035
"16,2",7,21.1,36.5,0.983402489626556,0.9843433518706817
"16,2",8,21.1,36.3,0.9813278008298755,0.9821615776808825
"16,2",9,21.0,36.6,0.979253112033195,0.979987885335202
"16,2",10,20.9,36.7,0.9771784232365145,0.9778222448964424
"16,2",11,21.1,36.1,0.9740663900414938,0.9756646265383015
"16,2",12,21.0,36.4,0.9719917012448133,0.9735150005449613
"16,2",13,20.8,36.6,0.9699170124481328,0.9713733373106785
"16,2",14,20.8,36.6,0.9678423236514523,0.969239607339377
"16,2",15,21.0,36.0,0.9657676348547718,0.9671137812442419
"16,2",16,20.7,36.6,0.9636929460580913,0.9649958297473138
"16,2",17,20.9,35.9,0.9616182572614108,0.9628857236790869
"16,2",18,20.7,36.5,0.9595435684647303,0.960783433978107
"16,2",19,20.7,36.5,0.9574688796680498,0.9586889316905696
"16,2",20,20.8,36.4,0.9553941908713693,0.9566021879699238
"16,2",21,20.9,36.4,0.9533195020746889,0.9545231740764726
"16,2",22,21.1,35.9,0.9512448132780082,0.952451861376979
"16,2",23,20.8,36.7,0.9491701244813278,0.95038822134427
"16,2",24,20.8,36.8,0.9470954356846473,0.9483322255568447
"16,2",25,20.7,36.9,0.9450207468879668,0.946283845698483
"16,2",26,20.6,36.9,0.9429460580912863,0.9442430535578548
"16,2",27,20.5,36.8,0.9408713692946058,0.9422098210281322
"16,2",28,20.7,36.3,0.9387966804979253,0.9401841201066017
"16,2",29,20.4,37.0,0.9367219917012448,0.9381659228942796
"16,2",30,20.4,37.2,0.9356846473029046,0.9361552015955263
"16,2",31,20.3,37.1,0.9336099585062241,0.9341519285176652
"16,2",32,20.4,37.0,0.9315352697095436,0.9321560760705996
"16,2",33,20.5,36.8,0.9294605809128631,0.9301676167664339
"16,2",34,20.3,37.3,0.9273858921161826,0.9281865232190945
"16,2",35,20.3,37.1,0.9253112033195021,0.9262127681439529
"16,2",36,20.2,37.1,0.9232365145228216,0.9242463243574495
"16,2",37,20.3,37.0,0.921161825726141,0.9222871647767195
"16,2",38,20.4,36.7,0.9201244813278008,0.9203352624192205
