Jerky_ID,Time,Temp,Humidity,Weight,fitted_weights
"16,3",0,21.5,36.6,1.0,0.9987593917885143
"16,3",0,21.9,35.1,0.9977973568281938,0.9967573009136959
"16,3",1,21.7,35.8,0.9966960352422908,0.9947621664762838
"16,3",2,21.9,34.9,0.9944933920704846,0.9927739643055364
"16,3",3,21.3,36.2,0.9933920704845814,0.9907926703146952
"16,3",4,21.2,36.4,0.9911894273127754,0.9888182605006937
"16,3",5,21.4,36.0,0.9889867841409692,0.9868507109438653
"16,3",6,21.2,36.4,0.986784140969163,0.9848899978076553
"16,3",7,21.1,36.5,0.9845814977973568,0.9829360973383303
"16,3",8,21.1,36.3,0.9823788546255506,0.9809889858646919
"16,3",9,21.0,36.6,0.9801762114537445,0.9790486397977889
"16,3",10,20.9,36.7,0.9779735682819384,0.9771150356306322
"16,3",11,21.1,36.1,0.9757709251101322,0.9751881499379098
"16,3",12,21.0,36.4,0.973568281938326,0.9732679593757028
"16,3",13,20.8,36.6,0.9713656387665198,0.9713544406812029
"16,3",14,20.8,36.6,0.9691629955947136,0.9694475706724304
"16,3",15,21.0,36.0,0.9669603524229075,0.967547326247953
"16,3",16,20.7,36.6,0.9647577092511013,0.9656536843866073
"16,3",17,20.9,35.9,0.9636563876651982,0.9637666221472176
"16,3",18,20.7,36.5,0.961453744493392,0.9618861166683206
"16,3",19,20.7,36.5,0.9592511013215859,0.9600121451678862
"16,3",20,20.8,36.4,0.9570484581497798,0.9581446849430426
"16,3",21,20.9,36.4,0.9559471365638766,0.9562837133698014
"16,3",22,21.1,35.9,0.9537444933920705,0.9544292079027832
"16,3",23,20.8,36.7,0.9515418502202643,0.952581146074944
"16,3",24,20.8,36.8,0.9493392070484582,0.9507395054973038
"16,3",25,20.7,36.9,0.948237885462555,0.9489042638586751
"16,3",26,20.6,36.9,0.9460352422907489,0.9470753989253924
"16,3",27,20.5,36.8,0.9438325991189427,0.9452528885410432
"16,3",28,20.7,36.3,0.9427312775330396,0.9434367106261989
"16,3",29,20.4,37.0,0.9405286343612335,0.9416268431781485
"16,3",30,20.4,37.2,0.9394273127753304,0.9398232642706303
"16,3",31,20.3,37.1,0.9372246696035242,0.9380259520535685
"16,3",32,20.4,37.0,0.9350220264317181,0.9362348847528066
"16,3",33,20.5,36.8,0.933920704845815,0.9344500406698439
"16,3",34,20.3,37.3,0.9317180616740088,0.932671398181574
"16,3",35,20.3,37.1,0.9295154185022027,0.9308989357400208
"16,3",36,20.2,37.1,0.9284140969162996,0.9291326318720794
"16,3",37,20.3,37.0,0.9262114537444934,0.9273724651792545
"16,3",38,20.4,36.7,0.9240088105726872,0.925618414337402
"16,3",39,20.8,36.0,0.9229074889867841,0.9238704580964701
"16,3",40,20.4,37.0,0.920704845814978,0.9221285752802422
"16,3",41,21.0,36.0,0.9196035242290749,0.9203927447860807
"16,3",42,20.6,36.8,0.9174008810572687,0.9186629455846707
"16,3",43,20.8,36.4,0.9162995594713657,0.9169391567197649
"16,3",44,20.5,37.2,0.9140969162995595,0.9152213573079311
"16,3",45,20.8,36.5,0.9129955947136564,0.913509526538298
"16,3",46,20.5,37.2,0.9107929515418502,0.9118036436723036
"16,3",47,20.6,37.3,0.9096916299559471,0.9101036880434438
"16,3",48,20.6,37.2,0.9074889867841409,0.9084096390570218
"16,3",49,20.6,37.4,0.9063876651982379,0.9067214761898992
"16,3",50,21.2,36.1,0.9041850220264317,0.9050391789902469
"16,3",51,20.7,37.2,0.9030837004405287,0.9033627270772973
"16,3",52,20.7,37.3,0.9008810572687225,0.9016921001410978
"16,3",53,20.6,37.3,0.8997797356828194,0.9000272779422641
"16,3",54,20.6,37.3,0.8975770925110133,0.8983682403117359
"16,3",55,20.6,37.2,0.8964757709251101,0.8967149671505315
"16,3",56,20.6,37.0,0.8953744493392071,0.8950674384295052
"16,3",57,20.5,37.1,0.8931718061674009,0.8934256341891044
"16,3",58,20.5,37.3,0.8909691629955947,0.8917895345391271
"16,3",59,20.5,36.9,0.8898678414096917,0.8901591196584822
"16,3",60,20.4,37.1,0.8887665198237885,0.8885343697949484
"16,3",61,20.6,36.6,0.8865638766519823,0.8869152652649349
"16,3",62,20.3,37.0,0.8843612334801763,0.8853017864532438
"16,3",63,20.4,36.8,0.8832599118942731,0.8836939138128316
"16,3",64,20.2,37.1,0.8821585903083701,0.8820916278645725
"16,3",65,20.4,36.5,0.8799559471365639,0.8804949091970231
