Jerky_ID,Time,Temp,Humidity,Weight
"15,1",154.86555555555555,21.4,38.0,0.743202416918429
"15,1",155.86555555555555,21.6,37.7,0.7416918429003021
"15,1",156.86555555555555,21.4,38.0,0.7401812688821753
"15,1",157.86555555555555,21.3,37.8,0.7401812688821753
"15,1",158.86555555555555,21.4,38.1,0.7386706948640483
"15,1",159.86555555555555,21.2,37.8,0.7371601208459214
"15,1",160.86555555555555,21.2,37.8,0.7371601208459214
"15,1",161.86666666666667,21.2,37.3,0.7356495468277946
"15,1",162.86555555555555,21.1,37.5,0.7341389728096677
"15,1",163.86555555555555,21.0,37.5,0.7341389728096677
"15,1",164.86555555555555,20.9,37.4,0.7326283987915407
"15,1",165.86555555555555,20.9,37.5,0.7311178247734139
"15,1",166.86555555555555,20.8,37.5,0.7311178247734139
"15,1",167.86555555555555,20.8,37.5,0.729607250755287
"15,1",168.86555555555555,20.7,37.3,0.7280966767371602
"15,1",169.86555555555555,20.6,37.1,0.7280966767371602
"15,1",170.86555555555555,20.6,37.0,0.7265861027190332
"15,1",171.86555555555555,20.5,37.0,0.7265861027190332
"15,1",172.86555555555555,21.0,36.0,0.7250755287009063
"15,1",173.86555555555555,20.5,36.9,0.7235649546827795
"15,1",174.86555555555555,20.4,37.0,0.7235649546827795
"15,1",175.86555555555555,20.3,37.2,0.7220543806646526
"15,1",176.86555555555555,20.3,37.1,0.7205438066465257
"15,1",177.86555555555555,20.3,37.2,0.7205438066465257
"15,1",178.86555555555555,20.5,37.6,0.7190332326283988
"15,1",179.86555555555555,20.4,38.2,0.7190332326283988
"15,1",180.86555555555555,20.4,38.5,0.7175226586102719
"15,1",181.86555555555555,20.4,38.4,0.716012084592145
"15,1",182.86555555555555,20.4,38.5,0.716012084592145
"15,1",183.86555555555555,20.5,37.9,0.7145015105740181
"15,1",184.86555555555555,20.6,37.9,0.7145015105740181
"15,1",185.86555555555555,20.6,37.9,0.7129909365558912
"15,1",186.86555555555555,20.7,38.2,0.7114803625377644
"15,1",187.86555555555555,21.4,37.9,0.7099697885196374
"15,1",188.86555555555555,21.6,39.6,0.7099697885196374
"15,1",189.86555555555555,21.8,39.4,0.7084592145015106
"15,1",190.86555555555555,22.2,37.9,0.7084592145015106
"15,1",191.86555555555555,22.5,37.4,0.7069486404833837
"15,1",192.86555555555555,22.3,39.0,0.7069486404833837
"15,1",193.86555555555555,22.1,41.8,0.7054380664652568
"15,1",194.86555555555555,22.3,41.3,0.7039274924471299
"15,1",195.86555555555555,22.2,41.2,0.7039274924471299
"15,1",196.86555555555555,22.2,41.0,0.702416918429003
"15,1",197.86555555555555,21.7,42.1,0.702416918429003
"15,1",198.86555555555555,21.9,41.1,0.7009063444108762
"15,1",199.86555555555555,21.6,41.0,0.7009063444108762
"15,1",200.86555555555555,21.6,40.8,0.6993957703927492
"15,1",201.86555555555555,21.7,40.5,0.6993957703927492
"15,1",202.86555555555555,21.6,40.8,0.6978851963746223
"15,1",203.86555555555555,21.5,40.3,0.6963746223564955
"15,1",204.86555555555555,21.5,39.8,0.6963746223564955
"15,1",205.86555555555555,21.6,39.5,0.6948640483383686
"15,1",206.86555555555555,21.8,38.8,0.6948640483383686
"15,1",207.86555555555555,21.5,39.4,0.6933534743202417
"15,1",208.86555555555555,21.4,39.6,0.6933534743202417
"15,1",209.86666666666667,21.4,39.6,0.6918429003021148
"15,1",210.86555555555555,21.3,39.2,0.6918429003021148
"15,1",211.86555555555555,21.3,39.0,0.6903323262839879
"15,1",212.86555555555555,21.3,39.1,0.6903323262839879
"15,1",213.86555555555555,21.2,39.4,0.6888217522658611
"15,1",214.86555555555555,21.1,39.4,0.6873111782477341
"15,1",215.86555555555555,21.1,39.6,0.6873111782477341
"15,1",216.86555555555555,21.1,39.1,0.6858006042296072
"15,1",217.86555555555555,21.1,38.9,0.6858006042296072
"15,1",218.86555555555555,21.5,37.7,0.6842900302114804
"15,1",219.86555555555555,21.1,38.6,0.6842900302114804
"15,1",220.86555555555555,21.4,37.6,0.6827794561933535
"15,1",221.86555555555555,21.3,37.7,0.6812688821752266
"15,1",222.86555555555555,21.2,37.6,0.6812688821752266
"15,1",223.86555555555555,21.1,37.7,0.6797583081570997
"15,1",224.86555555555555,21.1,37.4,0.6797583081570997
"15,1",225.86555555555555,20.7,37.8,0.6782477341389728
"15,1",226.86555555555555,20.6,37.9,0.6782477341389728
"15,1",227.86555555555555,20.5,37.9,0.676737160120846
"15,1",228.86555555555555,20.6,37.5,0.676737160120846
"15,1",229.86555555555555,20.6,37.4,0.675226586102719
"15,1",230.86555555555555,20.6,37.4,0.675226586102719
"15,1",231.86555555555555,20.7,37.6,0.6737160120845922
"15,1",232.86555555555555,20.7,37.6,0.6737160120845922
"15,1",233.86555555555555,20.7,37.5,0.6722054380664653
"15,1",234.86555555555555,20.8,37.3,0.6722054380664653
"15,1",235.86555555555555,20.6,37.6,0.6706948640483383
"15,1",236.86555555555555,20.8,37.2,0.6706948640483383
"15,1",237.86555555555555,20.6,37.7,0.6691842900302115
"15,1",238.86555555555555,20.8,37.2,0.6691842900302115
"15,1",239.86555555555555,20.7,37.4,0.6676737160120846
"15,1",240.86555555555555,20.6,37.5,0.6676737160120846
"15,1",241.86555555555555,20.5,37.6,0.6661631419939577
"15,1",242.86555555555555,20.6,37.4,0.6646525679758308
"15,1",243.86555555555555,20.6,37.4,0.6646525679758308
"15,1",244.86555555555555,21.1,36.4,0.6631419939577039
"15,1",245.86555555555555,20.6,37.3,0.6631419939577039
"15,1",246.86555555555555,20.6,37.4,0.6616314199395771
"15,1",247.86555555555555,20.7,37.2,0.6616314199395771
"15,1",248.86555555555555,20.7,37.1,0.6616314199395771
"15,1",249.86555555555555,20.8,36.8,0.6601208459214502
"15,1",250.86555555555555,21.0,36.4,0.6601208459214502
"15,1",251.86555555555555,20.9,36.7,0.6586102719033232
