7C:DF:A1:E0:91:AC,1740182401,2025-02-22T00:00:01Z,18.9,C,21.9,%,97129,hPa,id,1,0,g,id,2,413,g,id,3,0,g,id,4,3,g,id,5,433,g
7C:DF:A1:E0:91:AC,1740184200,2025-02-22T00:30:00Z,18.8,C,22.1,%,97150,hPa,id,1,0,g,id,2,413,g,id,3,0,g,id,4,3,g,id,5,433,g
7C:DF:A1:E0:91:AC,1740186000,2025-02-22T01:00:00Z,18.7,C,21.9,%,97169,hPa,id,1,0,g,id,2,412,g,id,3,0,g,id,4,3,g,id,5,432,g
7C:DF:A1:E0:91:AC,1740187800,2025-02-22T01:30:00Z,18.5,C,22.2,%,97188,hPa,id,1,0,g,id,2,412,g,id,3,0,g,id,4,3,g,id,5,432,g
7C:DF:A1:E0:91:AC,1740189600,2025-02-22T02:00:00Z,18.5,C,22.0,%,97219,hPa,id,1,0,g,id,2,412,g,id,3,0,g,id,4,3,g,id,5,432,g
7C:DF:A1:E0:91:AC,1740191400,2025-02-22T02:30:00Z,18.4,C,22.1,%,97238,hPa,id,1,0,g,id,2,412,g,id,3,0,g,id,4,3,g,id,5,432,g
7C:DF:A1:E0:91:AC,1740193200,2025-02-22T03:00:00Z,18.5,C,21.9,%,97266,hPa,id,1,0,g,id,2,412,g,id,3,0,g,id,4,3,g,id,5,431,g
7C:DF:A1:E0:91:AC,1740195000,2025-02-22T03:30:00Z,18.4,C,22.0,%,97294,hPa,id,1,0,g,id,2,411,g,id,3,0,g,id,4,3,g,id,5,431,g
7C:DF:A1:E0:91:AC,1740196800,2025-02-22T04:00:00Z,18.4,C,21.8,%,97345,hPa,id,1,0,g,id,2,411,g,id,3,0,g,id,4,3,g,id,5,431,g
7C:DF:A1:E0:91:AC,1740198600,2025-02-22T04:30:00Z,18.5,C,21.5,%,97379,hPa,id,1,0,g,id,2,411,g,id,3,0,g,id,4,3,g,id,5,431,g
7C:DF:A1:E0:91:AC,1740200400,2025-02-22T05:00:00Z,18.2,C,21.8,%,97399,hPa,id,1,0,g,id,2,411,g,id,3,0,g,id,4,2,g,id,5,430,g
7C:DF:A1:E0:91:AC,1740202200,2025-02-22T05:30:00Z,18.2,C,21.6,%,97440,hPa,id,1,0,g,id,2,411,g,id,3,0,g,id,4,3,g,id,5,430,g
7C:DF:A1:E0:91:AC,1740204000,2025-02-22T06:00:00Z,18.1,C,21.6,%,97486,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,430,g
7C:DF:A1:E0:91:AC,1740205800,2025-02-22T06:30:00Z,18.2,C,21.5,%,97532,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,430,g
7C:DF:A1:E0:91:AC,1740207600,2025-02-22T07:00:00Z,18.1,C,21.5,%,97578,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,430,g
7C:DF:A1:E0:91:AC,1740209400,2025-02-22T07:30:00Z,18.2,C,21.2,%,97621,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,429,g
7C:DF:A1:E0:91:AC,1740211200,2025-02-22T08:00:00Z,18.1,C,21.2,%,97667,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,429,g
7C:DF:A1:E0:91:AC,1740213000,2025-02-22T08:30:00Z,18.3,C,20.8,%,97741,hPa,id,1,0,g,id,2,410,g,id,3,0,g,id,4,2,g,id,5,429,g
7C:DF:A1:E0:91:AC,1740214800,2025-02-22T09:00:00Z,18.1,C,21.1,%,97793,hPa,id,1,0,g,id,2,409,g,id,3,0,g,id,4,2,g,id,5,429,g
7C:DF:A1:E0:91:AC,1740216600,2025-02-22T09:30:00Z,18.1,C,21.2,%,97842,hPa,id,1,0,g,id,2,409,g,id,3,0,g,id,4,2,g,id,5,428,g
