7C:DF:A1:E0:91:AC,1704499202,2024-01-06T00:00:02Z,18.2,C,25.9,%,97307,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704501001,2024-01-06T00:30:01Z,18.3,C,25.8,%,97296,hPa,id,1,4,g,id,2,12,g,id,3,5,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704502801,2024-01-06T01:00:01Z,18.3,C,25.9,%,97281,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704504601,2024-01-06T01:30:01Z,18.3,C,25.9,%,97259,hPa,id,1,4,g,id,2,12,g,id,3,5,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704506401,2024-01-06T02:00:01Z,18.3,C,25.9,%,97283,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704508201,2024-01-06T02:30:01Z,18.5,C,25.5,%,97292,hPa,id,1,4,g,id,2,12,g,id,3,5,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704510001,2024-01-06T03:00:01Z,18.3,C,25.7,%,97311,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704511801,2024-01-06T03:30:01Z,18.3,C,25.6,%,97354,hPa,id,1,4,g,id,2,12,g,id,3,5,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704513601,2024-01-06T04:00:01Z,18.3,C,25.5,%,97371,hPa,id,1,4,g,id,2,11,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704515401,2024-01-06T04:30:01Z,18.6,C,24.9,%,97420,hPa,id,1,4,g,id,2,11,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704517201,2024-01-06T05:00:01Z,18.3,C,25.1,%,97471,hPa,id,1,4,g,id,2,11,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704519001,2024-01-06T05:30:01Z,18.3,C,24.9,%,97509,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704520801,2024-01-06T06:00:01Z,18.2,C,25.0,%,97537,hPa,id,1,4,g,id,2,12,g,id,3,6,g,id,4,-3,g,id,5,8,g
7C:DF:A1:E0:91:AC,1704522601,2024-01-06T06:30:01Z,18.2,C,24.8,%,97585,hPa,id,1,4,g,id,2,12,g,id,3,5,g,id,4,-3,g,id,5,8,g
