7C:DF:A1:E0:91:AC,1687046403,2023-06-18T00:00:03Z,24.7,C,35.2,%,99158,hPa,id,1,272,g,id,2,-1,g,id,3,371,g,id,4,2,g,id,5,420,g
7C:DF:A1:E0:91:AC,1687048200,2023-06-18T00:30:00Z,24.3,C,35.7,%,99144,hPa,id,1,272,g,id,2,-1,g,id,3,371,g,id,4,2,g,id,5,419,g
7C:DF:A1:E0:91:AC,1687050000,2023-06-18T01:00:00Z,24.2,C,35.9,%,99161,hPa,id,1,272,g,id,2,-1,g,id,3,371,g,id,4,2,g,id,5,419,g
7C:DF:A1:E0:91:AC,1687051800,2023-06-18T01:30:00Z,24.3,C,35.4,%,99169,hPa,id,1,272,g,id,2,-1,g,id,3,370,g,id,4,2,g,id,5,418,g
7C:DF:A1:E0:91:AC,1687053600,2023-06-18T02:00:00Z,24.1,C,35.7,%,99149,hPa,id,1,271,g,id,2,-1,g,id,3,370,g,id,4,2,g,id,5,418,g
7C:DF:A1:E0:91:AC,1687055400,2023-06-18T02:30:00Z,24.0,C,35.6,%,99117,hPa,id,1,271,g,id,2,-1,g,id,3,370,g,id,4,1,g,id,5,417,g
7C:DF:A1:E0:91:AC,1687057200,2023-06-18T03:00:00Z,24.0,C,35.5,%,99107,hPa,id,1,271,g,id,2,-1,g,id,3,369,g,id,4,1,g,id,5,417,g
7C:DF:A1:E0:91:AC,1687059000,2023-06-18T03:30:00Z,24.4,C,34.5,%,99118,hPa,id,1,271,g,id,2,-1,g,id,3,369,g,id,4,1,g,id,5,417,g
7C:DF:A1:E0:91:AC,1687060800,2023-06-18T04:00:00Z,23.9,C,35.2,%,99109,hPa,id,1,270,g,id,2,-1,g,id,3,369,g,id,4,1,g,id,5,416,g
7C:DF:A1:E0:91:AC,1687062600,2023-06-18T04:30:00Z,23.9,C,35.1,%,99103,hPa,id,1,270,g,id,2,-1,g,id,3,368,g,id,4,1,g,id,5,416,g
7C:DF:A1:E0:91:AC,1687064400,2023-06-18T05:00:00Z,23.9,C,34.8,%,99084,hPa,id,1,270,g,id,2,-1,g,id,3,368,g,id,4,1,g,id,5,415,g
7C:DF:A1:E0:91:AC,1687066200,2023-06-18T05:30:00Z,23.8,C,34.8,%,99100,hPa,id,1,270,g,id,2,-1,g,id,3,367,g,id,4,1,g,id,5,415,g
7C:DF:A1:E0:91:AC,1687068000,2023-06-18T06:00:00Z,23.8,C,34.6,%,99128,hPa,id,1,269,g,id,2,-1,g,id,3,367,g,id,4,1,g,id,5,415,g
