MAC,Unix_time_Stamp,Date,Temp,Temp_sym,Humidity,Humidity_sym,Pressure,Pressure_sym,IDs_1,ID_1,Weight_1,Wt_sym_1,IDs_2,ID_2,Weight_2,Wt_sym_2,IDs_3,ID_3,Weight_3,Wt_sym_3,IDs_4,ID_4,Weight_4,Wt_sym_4,IDs_5,ID_5,Weight_5,Wt_sym_5
7C:DF:A1:E0:91:AC,1674574200,2023-01-24T15:30:00Z,22.1,C,30.7,%,96.144,hPa,id,1,820,g,id,2,170,g,id,3,579,g,id,4,516,g,id,5,399,g
7C:DF:A1:E0:91:AC,1674576000,2023-01-24T16:00:00Z,22.1,C,29.1,%,96.272,hPa,id,1,817,g,id,2,169,g,id,3,576,g,id,4,512,g,id,5,398,g
7C:DF:A1:E0:91:AC,1674577800,2023-01-24T16:30:00Z,21.1,C,29.6,%,96.379,hPa,id,1,814,g,id,2,169,g,id,3,573,g,id,4,509,g,id,5,397,g
7C:DF:A1:E0:91:AC,1674579600,2023-01-24T17:00:00Z,20.6,C,29.8,%,96.458,hPa,id,1,812,g,id,2,169,g,id,3,571,g,id,4,506,g,id,5,396,g
7C:DF:A1:E0:91:AC,1674581400,2023-01-24T17:30:00Z,20.2,C,30.5,%,96.552,hPa,id,1,809,g,id,2,168,g,id,3,568,g,id,4,504,g,id,5,395,g
7C:DF:A1:E0:91:AC,1674583200,2023-01-24T18:00:00Z,20.4,C,30.1,%,96.666,hPa,id,1,807,g,id,2,168,g,id,3,566,g,id,4,502,g,id,5,394,g
7C:DF:A1:E0:91:AC,1674585000,2023-01-24T18:30:00Z,20.1,C,30.3,%,96.715,hPa,id,1,804,g,id,2,167,g,id,3,564,g,id,4,500,g,id,5,393,g
7C:DF:A1:E0:91:AC,1674586800,2023-01-24T19:00:00Z,20.2,C,30.1,%,96.836,hPa,id,1,802,g,id,2,166,g,id,3,562,g,id,4,498,g,id,5,392,g
7C:DF:A1:E0:91:AC,1674588600,2023-01-24T19:30:00Z,19.9,C,30.5,%,96.938,hPa,id,1,799,g,id,2,166,g,id,3,560,g,id,4,496,g,id,5,391,g
7C:DF:A1:E0:91:AC,1674590400,2023-01-24T20:00:00Z,20.0,C,30.3,%,96.954,hPa,id,1,797,g,id,2,165,g,id,3,558,g,id,4,494,g,id,5,390,g
7C:DF:A1:E0:91:AC,1674592200,2023-01-24T20:30:00Z,20.0,C,30.2,%,97.059,hPa,id,1,795,g,id,2,165,g,id,3,556,g,id,4,493,g,id,5,389,g
7C:DF:A1:E0:91:AC,1674594000,2023-01-24T21:00:00Z,19.8,C,30.5,%,97.106,hPa,id,1,792,g,id,2,164,g,id,3,554,g,id,4,491,g,id,5,388,g
7C:DF:A1:E0:91:AC,1674595800,2023-01-24T21:30:00Z,19.6,C,30.5,%,97.177,hPa,id,1,790,g,id,2,164,g,id,3,552,g,id,4,489,g,id,5,386,g
7C:DF:A1:E0:91:AC,1674597600,2023-01-24T22:00:00Z,20.0,C,30.0,%,97.243,hPa,id,1,788,g,id,2,163,g,id,3,550,g,id,4,488,g,id,5,385,g
7C:DF:A1:E0:91:AC,1674599400,2023-01-24T22:30:00Z,20.0,C,29.9,%,97.32,hPa,id,1,786,g,id,2,162,g,id,3,549,g,id,4,486,g,id,5,384,g
7C:DF:A1:E0:91:AC,1674603000,2023-01-24T23:30:00Z,19.7,C,30.3,%,97.458,hPa,id,1,781,g,id,2,161,g,id,3,545,g,id,4,483,g,id,5,382,g
7C:DF:A1:E0:91:AC,1674608400,2023-01-25T01:00:00Z,19.5,C,30.2,%,97.606,hPa,id,1,775,g,id,2,160,g,id,3,539,g,id,4,478,g,id,5,379,g
7C:DF:A1:E0:91:AC,1674610200,2023-01-25T01:30:00Z,19.5,C,30.0,%,97.654,hPa,id,1,773,g,id,2,159,g,id,3,538,g,id,4,477,g,id,5,379,g
7C:DF:A1:E0:91:AC,1674612000,2023-01-25T02:00:00Z,19.3,C,30.4,%,97.67,hPa,id,1,770,g,id,2,159,g,id,3,536,g,id,4,475,g,id,5,378,g
7C:DF:A1:E0:91:AC,1674613800,2023-01-25T02:30:00Z,19.2,C,30.2,%,97.706,hPa,id,1,768,g,id,2,158,g,id,3,534,g,id,4,474,g,id,5,377,g
7C:DF:A1:E0:91:AC,1674615600,2023-01-25T03:00:00Z,19.1,C,30.1,%,97.743,hPa,id,1,766,g,id,2,158,g,id,3,532,g,id,4,472,g,id,5,376,g
7C:DF:A1:E0:91:AC,1674617400,2023-01-25T03:30:00Z,19.0,C,30.1,%,97.805,hPa,id,1,764,g,id,2,157,g,id,3,531,g,id,4,471,g,id,5,375,g
7C:DF:A1:E0:91:AC,1674619200,2023-01-25T04:00:00Z,19.0,C,29.9,%,97.857,hPa,id,1,762,g,id,2,157,g,id,3,529,g,id,4,469,g,id,5,374,g
7C:DF:A1:E0:91:AC,1674621000,2023-01-25T04:30:00Z,18.9,C,29.9,%,97.891,hPa,id,1,760,g,id,2,156,g,id,3,527,g,id,4,468,g,id,5,373,g
7C:DF:A1:E0:91:AC,1674622800,2023-01-25T05:00:00Z,18.9,C,29.5,%,97.959,hPa,id,1,758,g,id,2,156,g,id,3,526,g,id,4,466,g,id,5,372,g
7C:DF:A1:E0:91:AC,1674624600,2023-01-25T05:30:00Z,18.7,C,29.8,%,98.015,hPa,id,1,756,g,id,2,156,g,id,3,524,g,id,4,465,g,id,5,372,g
7C:DF:A1:E0:91:AC,1674626400,2023-01-25T06:00:00Z,18.7,C,29.6,%,98.078,hPa,id,1,753,g,id,2,155,g,id,3,522,g,id,4,464,g,id,5,371,g
7C:DF:A1:E0:91:AC,1674628200,2023-01-25T06:30:00Z,18.7,C,29.5,%,98.136,hPa,id,1,751,g,id,2,155,g,id,3,520,g,id,4,462,g,id,5,370,g
7C:DF:A1:E0:91:AC,1674630000,2023-01-25T07:00:00Z,19.0,C,29.0,%,98.208,hPa,id,1,750,g,id,2,154,g,id,3,519,g,id,4,461,g,id,5,369,g
7C:DF:A1:E0:91:AC,1674631800,2023-01-25T07:30:00Z,18.7,C,29.4,%,98.29,hPa,id,1,747,g,id,2,154,g,id,3,517,g,id,4,460,g,id,5,368,g
7C:DF:A1:E0:91:AC,1674633600,2023-01-25T08:00:00Z,18.9,C,29.1,%,98.38,hPa,id,1,745,g,id,2,153,g,id,3,516,g,id,4,459,g,id,5,367,g
7C:DF:A1:E0:91:AC,1674637200,2023-01-25T09:00:00Z,18.8,C,29.2,%,98.542,hPa,id,1,741,g,id,2,152,g,id,3,513,g,id,4,456,g,id,5,365,g
7C:DF:A1:E0:91:AC,1674651600,2023-01-25T13:00:00Z,18.8,C,28.6,%,99.026,hPa,id,1,725,g,id,2,149,g,id,3,500,g,id,4,447,g,id,5,359,g
7C:DF:A1:E0:91:AC,1674653400,2023-01-25T13:30:00Z,19.1,C,28.2,%,99.084,hPa,id,1,723,g,id,2,148,g,id,3,499,g,id,4,445,g,id,5,358,g
7C:DF:A1:E0:91:AC,1674655200,2023-01-25T14:00:00Z,18.8,C,28.3,%,99.153,hPa,id,1,721,g,id,2,148,g,id,3,497,g,id,4,444,g,id,5,357,g
7C:DF:A1:E0:91:AC,1674657000,2023-01-25T14:30:00Z,18.8,C,28.3,%,99.223,hPa,id,1,719,g,id,2,147,g,id,3,496,g,id,4,443,g,id,5,356,g
7C:DF:A1:E0:91:AC,1674664200,2023-01-25T16:30:00Z,18.5,C,28.1,%,99.475,hPa,id,1,711,g,id,2,146,g,id,3,490,g,id,4,438,g,id,5,353,g
7C:DF:A1:E0:91:AC,1674666000,2023-01-25T17:00:00Z,18.4,C,28.4,%,99.541,hPa,id,1,710,g,id,2,146,g,id,3,489,g,id,4,437,g,id,5,352,g
7C:DF:A1:E0:91:AC,1674669600,2023-01-25T18:00:00Z,18.4,C,28.3,%,99.71,hPa,id,1,706,g,id,2,145,g,id,3,486,g,id,4,435,g,id,5,351,g
7C:DF:A1:E0:91:AC,1674673200,2023-01-25T19:00:00Z,18.5,C,28.1,%,99.813,hPa,id,1,702,g,id,2,144,g,id,3,484,g,id,4,433,g,id,5,349,g
7C:DF:A1:E0:91:AC,1674680400,2023-01-25T21:00:00Z,18.5,C,28.8,%,100.012,hPa,id,1,695,g,id,2,143,g,id,3,478,g,id,4,429,g,id,5,347,g
7C:DF:A1:E0:91:AC,1674684000,2023-01-25T22:00:00Z,18.8,C,27.6,%,100.07,hPa,id,1,691,g,id,2,142,g,id,3,476,g,id,4,427,g,id,5,345,g
7C:DF:A1:E0:91:AC,1674687600,2023-01-25T23:00:00Z,18.2,C,27.8,%,100.145,hPa,id,1,688,g,id,2,141,g,id,3,473,g,id,4,425,g,id,5,344,g
7C:DF:A1:E0:91:AC,1674689400,2023-01-25T23:30:00Z,18.1,C,27.9,%,100.157,hPa,id,1,686,g,id,2,141,g,id,3,472,g,id,4,424,g,id,5,344,g
7C:DF:A1:E0:91:AC,1674694800,2023-01-26T01:00:00Z,17.9,C,27.9,%,100.163,hPa,id,1,681,g,id,2,140,g,id,3,469,g,id,4,421,g,id,5,341,g
7C:DF:A1:E0:91:AC,1674696600,2023-01-26T01:30:00Z,17.8,C,27.8,%,100.198,hPa,id,1,679,g,id,2,140,g,id,3,467,g,id,4,420,g,id,5,341,g
7C:DF:A1:E0:91:AC,1674698400,2023-01-26T02:00:00Z,17.8,C,27.6,%,100.19,hPa,id,1,677,g,id,2,140,g,id,3,466,g,id,4,419,g,id,5,340,g
7C:DF:A1:E0:91:AC,1674700200,2023-01-26T02:30:00Z,17.7,C,27.6,%,100.192,hPa,id,1,676,g,id,2,140,g,id,3,465,g,id,4,417,g,id,5,339,g
7C:DF:A1:E0:91:AC,1674702000,2023-01-26T03:00:00Z,17.5,C,27.6,%,100.201,hPa,id,1,674,g,id,2,139,g,id,3,464,g,id,4,416,g,id,5,339,g
7C:DF:A1:E0:91:AC,1674703800,2023-01-26T03:30:00Z,17.4,C,27.9,%,100.225,hPa,id,1,672,g,id,2,139,g,id,3,463,g,id,4,415,g,id,5,338,g
7C:DF:A1:E0:91:AC,1674705600,2023-01-26T04:00:00Z,17.4,C,27.4,%,100.228,hPa,id,1,671,g,id,2,139,g,id,3,462,g,id,4,414,g,id,5,338,g
7C:DF:A1:E0:91:AC,1674707400,2023-01-26T04:30:00Z,17.4,C,27.3,%,100.303,hPa,id,1,669,g,id,2,139,g,id,3,460,g,id,4,413,g,id,5,337,g
7C:DF:A1:E0:91:AC,1674709200,2023-01-26T05:00:00Z,17.2,C,27.5,%,100.354,hPa,id,1,668,g,id,2,139,g,id,3,459,g,id,4,412,g,id,5,336,g
7C:DF:A1:E0:91:AC,1674711000,2023-01-26T05:30:00Z,17.1,C,27.4,%,100.402,hPa,id,1,666,g,id,2,138,g,id,3,458,g,id,4,411,g,id,5,336,g
7C:DF:A1:E0:91:AC,1674712800,2023-01-26T06:00:00Z,17.0,C,27.4,%,100.394,hPa,id,1,664,g,id,2,138,g,id,3,457,g,id,4,410,g,id,5,335,g
7C:DF:A1:E0:91:AC,1674714600,2023-01-26T06:30:00Z,17.1,C,27.1,%,100.343,hPa,id,1,663,g,id,2,138,g,id,3,456,g,id,4,409,g,id,5,335,g
7C:DF:A1:E0:91:AC,1674716400,2023-01-26T07:00:00Z,17.4,C,27.5,%,100.268,hPa,id,1,661,g,id,2,137,g,id,3,455,g,id,4,409,g,id,5,334,g
7C:DF:A1:E0:91:AC,1674718200,2023-01-26T07:30:00Z,17.5,C,26.3,%,100.26,hPa,id,1,659,g,id,2,137,g,id,3,454,g,id,4,408,g,id,5,333,g
7C:DF:A1:E0:91:AC,1674720000,2023-01-26T08:00:00Z,17.2,C,26.9,%,100.221,hPa,id,1,658,g,id,2,137,g,id,3,453,g,id,4,407,g,id,5,333,g
7C:DF:A1:E0:91:AC,1674723600,2023-01-26T09:00:00Z,17.2,C,26.4,%,100.195,hPa,id,1,655,g,id,2,136,g,id,3,450,g,id,4,405,g,id,5,331,g
7C:DF:A1:E0:91:AC,1674738000,2023-01-26T13:00:00Z,18.4,C,29.5,%,99.732,hPa,id,1,643,g,id,2,133,g,id,3,443,g,id,4,401,g,id,5,327,g
7C:DF:A1:E0:91:AC,1674739800,2023-01-26T13:30:00Z,19.2,C,28.8,%,99.617,hPa,id,1,642,g,id,2,132,g,id,3,442,g,id,4,401,g,id,5,326,g
7C:DF:A1:E0:91:AC,1674741600,2023-01-26T14:00:00Z,19.1,C,31.6,%,99.454,hPa,id,1,640,g,id,2,131,g,id,3,441,g,id,4,401,g,id,5,325,g
7C:DF:A1:E0:91:AC,1674743400,2023-01-26T14:30:00Z,19.7,C,29.5,%,99.343,hPa,id,1,639,g,id,2,130,g,id,3,440,g,id,4,401,g,id,5,325,g
7C:DF:A1:E0:91:AC,1674750600,2023-01-26T16:30:00Z,20.0,C,28.6,%,98.768,hPa,id,1,633,g,id,2,128,g,id,3,436,g,id,4,399,g,id,5,322,g
7C:DF:A1:E0:91:AC,1674752400,2023-01-26T17:00:00Z,20.1,C,28.4,%,98.585,hPa,id,1,631,g,id,2,128,g,id,3,435,g,id,4,398,g,id,5,321,g
7C:DF:A1:E0:91:AC,1674756000,2023-01-26T18:00:00Z,19.5,C,29.0,%,98.219,hPa,id,1,628,g,id,2,128,g,id,3,433,g,id,4,396,g,id,5,320,g
7C:DF:A1:E0:91:AC,1674759068,2023-01-26T18:51:08Z,19.6,C,31.5,%,97.769,hPa,id,1,627,g,id,2,128,g,id,3,436,g,id,4,402,g,id,5,322,g
7C:DF:A1:E0:91:AC,1674763200,2023-01-26T20:00:00Z,19.5,C,29.7,%,97.202,hPa,id,1,625,g,id,2,127,g,id,3,434,g,id,4,401,g,id,5,321,g
7C:DF:A1:E0:91:AC,1674781200,2023-01-27T01:00:00Z,18.6,C,31.3,%,96.649,hPa,id,1,621,g,id,2,126,g,id,3,432,g,id,4,399,g,id,5,320,g
7C:DF:A1:E0:91:AC,1674783000,2023-01-27T01:30:00Z,18.7,C,31.1,%,96.576,hPa,id,1,620,g,id,2,126,g,id,3,431,g,id,4,398,g,id,5,319,g
7C:DF:A1:E0:91:AC,1674784800,2023-01-27T02:00:00Z,18.7,C,31.4,%,96.494,hPa,id,1,618,g,id,2,126,g,id,3,430,g,id,4,398,g,id,5,318,g
7C:DF:A1:E0:91:AC,1674786600,2023-01-27T02:30:00Z,18.7,C,31.5,%,96.501,hPa,id,1,616,g,id,2,125,g,id,3,428,g,id,4,397,g,id,5,317,g
7C:DF:A1:E0:91:AC,1674788400,2023-01-27T03:00:00Z,18.9,C,31.1,%,96.567,hPa,id,1,614,g,id,2,125,g,id,3,427,g,id,4,396,g,id,5,317,g
7C:DF:A1:E0:91:AC,1674790200,2023-01-27T03:30:00Z,18.9,C,31.2,%,96.661,hPa,id,1,612,g,id,2,124,g,id,3,426,g,id,4,395,g,id,5,316,g
7C:DF:A1:E0:91:AC,1674792000,2023-01-27T04:00:00Z,18.9,C,31.0,%,96.71,hPa,id,1,611,g,id,2,124,g,id,3,425,g,id,4,394,g,id,5,315,g
7C:DF:A1:E0:91:AC,1674793800,2023-01-27T04:30:00Z,18.8,C,31.4,%,96.743,hPa,id,1,609,g,id,2,124,g,id,3,424,g,id,4,393,g,id,5,314,g
7C:DF:A1:E0:91:AC,1674795600,2023-01-27T05:00:00Z,18.8,C,31.2,%,96.793,hPa,id,1,607,g,id,2,123,g,id,3,423,g,id,4,392,g,id,5,314,g
7C:DF:A1:E0:91:AC,1674797400,2023-01-27T05:30:00Z,18.7,C,31.2,%,96.827,hPa,id,1,605,g,id,2,123,g,id,3,422,g,id,4,391,g,id,5,313,g
7C:DF:A1:E0:91:AC,1674799200,2023-01-27T06:00:00Z,18.7,C,31.1,%,96.804,hPa,id,1,603,g,id,2,123,g,id,3,421,g,id,4,391,g,id,5,312,g
7C:DF:A1:E0:91:AC,1674801000,2023-01-27T06:30:00Z,18.8,C,31.0,%,96.851,hPa,id,1,601,g,id,2,122,g,id,3,419,g,id,4,390,g,id,5,311,g
7C:DF:A1:E0:91:AC,1674802800,2023-01-27T07:00:00Z,18.9,C,30.7,%,96.926,hPa,id,1,600,g,id,2,122,g,id,3,418,g,id,4,389,g,id,5,311,g
7C:DF:A1:E0:91:AC,1674804600,2023-01-27T07:30:00Z,18.8,C,30.6,%,96.936,hPa,id,1,598,g,id,2,121,g,id,3,417,g,id,4,388,g,id,5,310,g
7C:DF:A1:E0:91:AC,1674804848,2023-01-27T07:34:08Z,19.1,C,32.0,%,96.955,hPa,id,1,596,g,id,2,121,g,id,3,416,g,id,4,387,g,id,5,309,g
7C:DF:A1:E0:91:AC,1674808200,2023-01-27T08:30:00Z,19.1,C,30.6,%,97.043,hPa,id,1,594,g,id,2,121,g,id,3,414,g,id,4,386,g,id,5,309,g
7C:DF:A1:E0:91:AC,1674820800,2023-01-27T12:00:00Z,19.7,C,29.4,%,97.525,hPa,id,1,585,g,id,2,130,g,id,3,409,g,id,4,382,g,id,5,306,g
7C:DF:A1:E0:91:AC,1674824400,2023-01-27T13:00:00Z,19.9,C,28.6,%,97.555,hPa,id,1,582,g,id,2,119,g,id,3,407,g,id,4,380,g,id,5,304,g
7C:DF:A1:E0:91:AC,1674826013,2023-01-27T13:26:53Z,19.6,C,31.6,%,97.583,hPa,id,1,582,g,id,2,119,g,id,3,407,g,id,4,380,g,id,5,304,g
7C:DF:A1:E0:91:AC,1674827944,2023-01-27T13:59:04Z,19.9,C,30.2,%,97.616,hPa,id,1,581,g,id,2,119,g,id,3,407,g,id,4,379,g,id,5,304,g
7C:DF:A1:E0:91:AC,1674833400,2023-01-27T15:30:00Z,19.2,C,29.9,%,97.754,hPa,id,1,577,g,id,2,118,g,id,3,404,g,id,4,378,g,id,5,303,g
7C:DF:A1:E0:91:AC,1674835200,2023-01-27T16:00:00Z,19.1,C,29.9,%,97.838,hPa,id,1,576,g,id,2,118,g,id,3,403,g,id,4,377,g,id,5,302,g
7C:DF:A1:E0:91:AC,1674838800,2023-01-27T17:00:00Z,19.6,C,28.9,%,97.995,hPa,id,1,574,g,id,2,118,g,id,3,402,g,id,4,376,g,id,5,301,g
7C:DF:A1:E0:91:AC,1674842400,2023-01-27T18:00:00Z,19.4,C,28.9,%,98.173,hPa,id,1,572,g,id,2,117,g,id,3,401,g,id,4,375,g,id,5,300,g
7C:DF:A1:E0:91:AC,1674849600,2023-01-27T20:00:00Z,19.5,C,29.0,%,98.442,hPa,id,1,567,g,id,2,117,g,id,3,398,g,id,4,373,g,id,5,299,g
7C:DF:A1:E0:91:AC,1674853200,2023-01-27T21:00:00Z,19.2,C,29.4,%,98.547,hPa,id,1,565,g,id,2,116,g,id,3,397,g,id,4,372,g,id,5,298,g
7C:DF:A1:E0:91:AC,1674856800,2023-01-27T22:00:00Z,19.1,C,29.5,%,98.718,hPa,id,1,563,g,id,2,116,g,id,3,396,g,id,4,371,g,id,5,297,g
7C:DF:A1:E0:91:AC,1674858600,2023-01-27T22:30:00Z,19.0,C,29.3,%,98.779,hPa,id,1,562,g,id,2,116,g,id,3,395,g,id,4,371,g,id,5,297,g
7C:DF:A1:E0:91:AC,1674860400,2023-01-27T23:00:00Z,19.0,C,29.3,%,98.86,hPa,id,1,561,g,id,2,116,g,id,3,394,g,id,4,370,g,id,5,296,g
7C:DF:A1:E0:91:AC,1674862200,2023-01-27T23:30:00Z,19.0,C,29.1,%,98.92,hPa,id,1,559,g,id,2,116,g,id,3,394,g,id,4,370,g,id,5,296,g
7C:DF:A1:E0:91:AC,1674867600,2023-01-28T01:00:00Z,19.8,C,28.3,%,99.145,hPa,id,1,556,g,id,2,114,g,id,3,392,g,id,4,370,g,id,5,294,g
7C:DF:A1:E0:91:AC,1674869400,2023-01-28T01:30:00Z,19.5,C,28.1,%,99.176,hPa,id,1,555,g,id,2,114,g,id,3,391,g,id,4,369,g,id,5,294,g
7C:DF:A1:E0:91:AC,1674871200,2023-01-28T02:00:00Z,19.3,C,28.0,%,99.222,hPa,id,1,554,g,id,2,114,g,id,3,390,g,id,4,369,g,id,5,294,g
7C:DF:A1:E0:91:AC,1674873000,2023-01-28T02:30:00Z,19.3,C,27.7,%,99.289,hPa,id,1,553,g,id,2,114,g,id,3,390,g,id,4,368,g,id,5,293,g
7C:DF:A1:E0:91:AC,1674874800,2023-01-28T03:00:00Z,19.2,C,27.8,%,99.338,hPa,id,1,552,g,id,2,114,g,id,3,389,g,id,4,367,g,id,5,293,g
7C:DF:A1:E0:91:AC,1674876600,2023-01-28T03:30:00Z,18.9,C,28.2,%,99.424,hPa,id,1,551,g,id,2,114,g,id,3,389,g,id,4,367,g,id,5,293,g
7C:DF:A1:E0:91:AC,1674878400,2023-01-28T04:00:00Z,18.7,C,28.2,%,99.49,hPa,id,1,550,g,id,2,114,g,id,3,388,g,id,4,366,g,id,5,292,g
7C:DF:A1:E0:91:AC,1674880200,2023-01-28T04:30:00Z,18.7,C,28.0,%,99.574,hPa,id,1,549,g,id,2,114,g,id,3,387,g,id,4,365,g,id,5,292,g
7C:DF:A1:E0:91:AC,1674882000,2023-01-28T05:00:00Z,18.6,C,28.1,%,99.593,hPa,id,1,548,g,id,2,114,g,id,3,387,g,id,4,365,g,id,5,291,g
7C:DF:A1:E0:91:AC,1674883800,2023-01-28T05:30:00Z,18.5,C,28.0,%,99.63,hPa,id,1,547,g,id,2,114,g,id,3,386,g,id,4,364,g,id,5,291,g
7C:DF:A1:E0:91:AC,1674885600,2023-01-28T06:00:00Z,18.8,C,27.5,%,99.668,hPa,id,1,546,g,id,2,114,g,id,3,386,g,id,4,364,g,id,5,291,g
7C:DF:A1:E0:91:AC,1674887400,2023-01-28T06:30:00Z,18.4,C,27.7,%,99.715,hPa,id,1,545,g,id,2,114,g,id,3,385,g,id,4,363,g,id,5,291,g
7C:DF:A1:E0:91:AC,1674889200,2023-01-28T07:00:00Z,18.5,C,27.4,%,99.739,hPa,id,1,544,g,id,2,113,g,id,3,385,g,id,4,363,g,id,5,290,g
7C:DF:A1:E0:91:AC,1674891000,2023-01-28T07:30:00Z,18.9,C,26.9,%,99.784,hPa,id,1,543,g,id,2,113,g,id,3,384,g,id,4,362,g,id,5,290,g
7C:DF:A1:E0:91:AC,1674892800,2023-01-28T08:00:00Z,18.3,C,27.5,%,99.823,hPa,id,1,542,g,id,2,113,g,id,3,384,g,id,4,362,g,id,5,290,g
7C:DF:A1:E0:91:AC,1674896400,2023-01-28T09:00:00Z,18.1,C,27.8,%,99.869,hPa,id,1,540,g,id,2,113,g,id,3,383,g,id,4,361,g,id,5,289,g
7C:DF:A1:E0:91:AC,1674910800,2023-01-28T13:00:00Z,18.2,C,27.6,%,99.95,hPa,id,1,532,g,id,2,112,g,id,3,379,g,id,4,358,g,id,5,286,g
7C:DF:A1:E0:91:AC,1674912600,2023-01-28T13:30:00Z,18.2,C,27.7,%,99.946,hPa,id,1,531,g,id,2,111,g,id,3,378,g,id,4,358,g,id,5,286,g
7C:DF:A1:E0:91:AC,1674914400,2023-01-28T14:00:00Z,18.2,C,27.6,%,99.926,hPa,id,1,530,g,id,2,111,g,id,3,377,g,id,4,357,g,id,5,285,g
7C:DF:A1:E0:91:AC,1674916200,2023-01-28T14:30:00Z,18.2,C,27.7,%,99.891,hPa,id,1,530,g,id,2,111,g,id,3,377,g,id,4,357,g,id,5,285,g
7C:DF:A1:E0:91:AC,1674923400,2023-01-28T16:30:00Z,18.2,C,27.7,%,99.842,hPa,id,1,526,g,id,2,111,g,id,3,375,g,id,4,356,g,id,5,284,g
7C:DF:A1:E0:91:AC,1674925200,2023-01-28T17:00:00Z,18.2,C,27.7,%,99.86,hPa,id,1,525,g,id,2,110,g,id,3,375,g,id,4,356,g,id,5,283,g
7C:DF:A1:E0:91:AC,1674928800,2023-01-28T18:00:00Z,18.2,C,28.7,%,99.836,hPa,id,1,523,g,id,2,110,g,id,3,374,g,id,4,355,g,id,5,283,g
7C:DF:A1:E0:91:AC,1674932400,2023-01-28T19:00:00Z,18.3,C,28.7,%,99.818,hPa,id,1,522,g,id,2,110,g,id,3,373,g,id,4,355,g,id,5,282,g
7C:DF:A1:E0:91:AC,1674939600,2023-01-28T21:00:00Z,18.3,C,28.1,%,99.712,hPa,id,1,519,g,id,2,109,g,id,3,371,g,id,4,353,g,id,5,281,g
7C:DF:A1:E0:91:AC,1674943200,2023-01-28T22:00:00Z,18.2,C,28.2,%,99.662,hPa,id,1,517,g,id,2,109,g,id,3,370,g,id,4,353,g,id,5,280,g
7C:DF:A1:E0:91:AC,1674946800,2023-01-28T23:00:00Z,18.5,C,27.8,%,99.555,hPa,id,1,515,g,id,2,108,g,id,3,370,g,id,4,352,g,id,5,279,g
7C:DF:A1:E0:91:AC,1674948600,2023-01-28T23:30:00Z,18.2,C,28.1,%,99.518,hPa,id,1,514,g,id,2,109,g,id,3,369,g,id,4,352,g,id,5,279,g
7C:DF:A1:E0:91:AC,1674954000,2023-01-29T01:00:00Z,18.1,C,28.1,%,99.378,hPa,id,1,512,g,id,2,108,g,id,3,368,g,id,4,351,g,id,5,278,g
7C:DF:A1:E0:91:AC,1674955800,2023-01-29T01:30:00Z,18.0,C,28.1,%,99.325,hPa,id,1,511,g,id,2,108,g,id,3,367,g,id,4,350,g,id,5,278,g
7C:DF:A1:E0:91:AC,1674957600,2023-01-29T02:00:00Z,18.0,C,28.0,%,99.259,hPa,id,1,510,g,id,2,108,g,id,3,367,g,id,4,350,g,id,5,278,g
7C:DF:A1:E0:91:AC,1674959400,2023-01-29T02:30:00Z,17.9,C,28.0,%,99.181,hPa,id,1,510,g,id,2,108,g,id,3,367,g,id,4,350,g,id,5,278,g
7C:DF:A1:E0:91:AC,1674961200,2023-01-29T03:00:00Z,17.9,C,27.9,%,99.16,hPa,id,1,509,g,id,2,108,g,id,3,366,g,id,4,349,g,id,5,277,g
7C:DF:A1:E0:91:AC,1674963000,2023-01-29T03:30:00Z,17.8,C,28.0,%,99.09,hPa,id,1,508,g,id,2,108,g,id,3,366,g,id,4,349,g,id,5,277,g
7C:DF:A1:E0:91:AC,1674964800,2023-01-29T04:00:00Z,17.8,C,27.9,%,99.071,hPa,id,1,507,g,id,2,108,g,id,3,365,g,id,4,349,g,id,5,277,g
7C:DF:A1:E0:91:AC,1674966600,2023-01-29T04:30:00Z,17.7,C,27.9,%,99.016,hPa,id,1,507,g,id,2,108,g,id,3,365,g,id,4,348,g,id,5,277,g
7C:DF:A1:E0:91:AC,1674968400,2023-01-29T05:00:00Z,17.7,C,28.0,%,99.01,hPa,id,1,506,g,id,2,108,g,id,3,364,g,id,4,348,g,id,5,276,g
7C:DF:A1:E0:91:AC,1674970200,2023-01-29T05:30:00Z,17.6,C,28.2,%,99.0,hPa,id,1,505,g,id,2,108,g,id,3,364,g,id,4,347,g,id,5,276,g
7C:DF:A1:E0:91:AC,1674972000,2023-01-29T06:00:00Z,17.6,C,28.0,%,98.957,hPa,id,1,504,g,id,2,108,g,id,3,364,g,id,4,347,g,id,5,276,g
7C:DF:A1:E0:91:AC,1674973800,2023-01-29T06:30:00Z,17.6,C,28.3,%,98.921,hPa,id,1,504,g,id,2,107,g,id,3,363,g,id,4,347,g,id,5,275,g
7C:DF:A1:E0:91:AC,1674975600,2023-01-29T07:00:00Z,17.6,C,28.1,%,98.953,hPa,id,1,503,g,id,2,107,g,id,3,363,g,id,4,347,g,id,5,275,g
7C:DF:A1:E0:91:AC,1674977400,2023-01-29T07:30:00Z,17.6,C,28.3,%,99.044,hPa,id,1,502,g,id,2,107,g,id,3,363,g,id,4,346,g,id,5,275,g
7C:DF:A1:E0:91:AC,1674979200,2023-01-29T08:00:00Z,17.6,C,28.0,%,99.129,hPa,id,1,501,g,id,2,107,g,id,3,362,g,id,4,346,g,id,5,275,g
