Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_2
"15,2",1729609442,2024-10-22 15:04:02,21.5,35.4,524
"15,2",1729611000,2024-10-22 15:30:00,21.6,34.1,521
"15,2",1729612800,2024-10-22 16:00:00,21.5,34.6,518
"15,2",1729614600,2024-10-22 16:30:00,21.5,34.8,516
"15,2",1729616400,2024-10-22 17:00:00,21.5,35.2,514
"15,2",1729618200,2024-10-22 17:30:00,21.7,34.8,512
"15,2",1729620000,2024-10-22 18:00:00,21.5,35.0,511
"15,2",1729621800,2024-10-22 18:30:00,21.4,35.3,509
"15,2",1729623600,2024-10-22 19:00:00,21.4,35.4,508
"15,2",1729625400,2024-10-22 19:30:00,21.4,35.4,506
"15,2",1729627200,2024-10-22 20:00:00,21.3,35.4,505
"15,2",1729629000,2024-10-22 20:30:00,21.5,35.0,503
"15,2",1729630800,2024-10-22 21:00:00,21.3,35.3,502
"15,2",1729632600,2024-10-22 21:30:00,21.2,35.3,500
"15,2",1729634400,2024-10-22 22:00:00,21.3,35.0,498
"15,2",1729636200,2024-10-22 22:30:00,21.2,35.0,497
"15,2",1729638000,2024-10-22 23:00:00,21.2,34.9,495
"15,2",1729639800,2024-10-22 23:30:00,21.6,34.0,494
"15,2",1729641602,2024-10-23 00:00:02,21.1,34.7,492
"15,2",1729643400,2024-10-23 00:30:00,21.0,34.5,491
"15,2",1729645200,2024-10-23 01:00:00,20.9,34.4,489
"15,2",1729647000,2024-10-23 01:30:00,20.8,34.3,488
"15,2",1729648800,2024-10-23 02:00:00,20.7,34.3,486
"15,2",1729650600,2024-10-23 02:30:00,20.7,34.1,485
"15,2",1729652400,2024-10-23 03:00:00,20.6,34.1,483
"15,2",1729654200,2024-10-23 03:30:00,20.5,34.2,482
"15,2",1729656000,2024-10-23 04:00:00,20.4,34.2,481
"15,2",1729657800,2024-10-23 04:30:00,20.4,34.1,479
"15,2",1729659600,2024-10-23 05:00:00,20.3,34.2,478
"15,2",1729661400,2024-10-23 05:30:00,20.3,34.0,476
"15,2",1729663200,2024-10-23 06:00:00,20.2,34.2,475
"15,2",1729665000,2024-10-23 06:30:00,20.1,34.0,473
"15,2",1729666800,2024-10-23 07:00:00,20.2,34.2,472
"15,2",1729668600,2024-10-23 07:30:00,20.3,34.3,471
"15,2",1729670400,2024-10-23 08:00:00,20.5,34.1,469
"15,2",1729672200,2024-10-23 08:30:00,20.4,34.3,468
"15,2",1729674000,2024-10-23 09:00:00,20.3,34.6,467
"15,2",1729675800,2024-10-23 09:30:00,20.3,34.7,465
