Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_2
"4,2",1682280618,2023-04-23 20:10:18,20.7,31.5,161
"4,2",1682281800,2023-04-23 20:30:00,21.0,31.5,161
"4,2",1682283600,2023-04-23 21:00:00,21.3,31.8,159
"4,2",1682285400,2023-04-23 21:30:00,21.2,32.2,158
"4,2",1682287200,2023-04-23 22:00:00,21.3,32.0,157
"4,2",1682289000,2023-04-23 22:30:00,21.4,31.3,156
"4,2",1682290800,2023-04-23 23:00:00,21.6,30.5,155
"4,2",1682292600,2023-04-23 23:30:00,21.0,30.8,155
"4,2",1682294402,2023-04-24 00:00:02,20.6,31.2,154
"4,2",1682296200,2023-04-24 00:30:00,20.5,31.1,153
"4,2",1682298000,2023-04-24 01:00:00,20.4,31.1,153
"4,2",1682299800,2023-04-24 01:30:00,20.3,30.9,152
"4,2",1682301600,2023-04-24 02:00:00,20.3,30.8,151
"4,2",1682303400,2023-04-24 02:30:00,20.2,30.7,151
"4,2",1682305200,2023-04-24 03:00:00,20.1,30.8,150
"4,2",1682307000,2023-04-24 03:30:00,20.0,30.8,149
"4,2",1682308800,2023-04-24 04:00:00,19.9,30.7,149
"4,2",1682310600,2023-04-24 04:30:00,19.8,30.7,148
"4,2",1682312400,2023-04-24 05:00:00,19.7,30.5,147
"4,2",1682314200,2023-04-24 05:30:00,19.8,30.3,147
"4,2",1682316000,2023-04-24 06:00:00,19.7,30.6,146
"4,2",1682317800,2023-04-24 06:30:00,19.7,30.4,145
"4,2",1682319600,2023-04-24 07:00:00,19.7,30.3,145
"4,2",1682321400,2023-04-24 07:30:00,19.9,30.1,144
"4,2",1682323200,2023-04-24 08:00:00,19.8,30.5,143
"4,2",1682325000,2023-04-24 08:30:00,19.7,30.4,142
"4,2",1682326800,2023-04-24 09:00:00,19.7,30.8,142
"4,2",1682328600,2023-04-24 09:30:00,20.2,29.8,141
"4,2",1682330400,2023-04-24 10:00:00,19.8,30.7,140
"4,2",1682332200,2023-04-24 10:30:00,19.7,30.7,140
"4,2",1682334000,2023-04-24 11:00:00,19.8,30.9,139
"4,2",1682335800,2023-04-24 11:30:00,19.8,30.8,139
"4,2",1682337600,2023-04-24 12:00:00,20.0,30.6,138
"4,2",1682339400,2023-04-24 12:30:00,19.8,30.9,137
"4,2",1682341200,2023-04-24 13:00:00,19.9,30.9,137
"4,2",1682343000,2023-04-24 13:30:00,19.9,31.0,136
"4,2",1682344800,2023-04-24 14:00:00,20.0,31.0,135
"4,2",1682346600,2023-04-24 14:30:00,19.9,31.1,135
"4,2",1682348400,2023-04-24 15:00:00,20.0,31.3,134
"4,2",1682350200,2023-04-24 15:30:00,20.3,30.7,133
"4,2",1682352000,2023-04-24 16:00:00,20.2,31.0,133
"4,2",1682353800,2023-04-24 16:30:00,20.1,31.2,132
"4,2",1682355600,2023-04-24 17:00:00,20.1,31.3,131
"4,2",1682357400,2023-04-24 17:30:00,20.1,31.3,131
"4,2",1682359200,2023-04-24 18:00:00,20.4,30.9,130
"4,2",1682361000,2023-04-24 18:30:00,20.3,31.2,130
"4,2",1682362800,2023-04-24 19:00:00,20.1,31.4,129
"4,2",1682364600,2023-04-24 19:30:00,20.2,31.4,129
"4,2",1682366400,2023-04-24 20:00:00,20.6,30.6,128
"4,2",1682368200,2023-04-24 20:30:00,20.3,31.3,128
"4,2",1682370000,2023-04-24 21:00:00,20.3,31.3,127
"4,2",1682371800,2023-04-24 21:30:00,20.3,31.4,127
"4,2",1682373600,2023-04-24 22:00:00,20.3,31.3,126
"4,2",1682375400,2023-04-24 22:30:00,20.3,31.3,126
"4,2",1682377200,2023-04-24 23:00:00,20.3,31.4,125
"4,2",1682379000,2023-04-24 23:30:00,20.2,31.3,125
"4,2",1682380802,2023-04-25 00:00:02,20.2,31.3,124
"4,2",1682382600,2023-04-25 00:30:00,20.2,31.1,124
"4,2",1682384400,2023-04-25 01:00:00,20.2,31.0,123
"4,2",1682386200,2023-04-25 01:30:00,20.1,31.1,123
"4,2",1682388000,2023-04-25 02:00:00,20.1,31.0,123
"4,2",1682389800,2023-04-25 02:30:00,20.1,30.8,122
"4,2",1682391600,2023-04-25 03:00:00,20.0,30.8,122
"4,2",1682393400,2023-04-25 03:30:00,19.9,30.7,121
"4,2",1682395200,2023-04-25 04:00:00,19.9,30.6,121
"4,2",1682397000,2023-04-25 04:30:00,20.1,30.1,121
"4,2",1682398800,2023-04-25 05:00:00,19.8,30.4,120
"4,2",1682400600,2023-04-25 05:30:00,19.8,30.4,120
"4,2",1682402400,2023-04-25 06:00:00,19.8,30.1,119
"4,2",1682404200,2023-04-25 06:30:00,19.9,29.9,119
"4,2",1682406000,2023-04-25 07:00:00,19.8,30.0,119
"4,2",1682407800,2023-04-25 07:30:00,19.8,29.8,118
"4,2",1682409600,2023-04-25 08:00:00,19.8,29.8,118
"4,2",1682411400,2023-04-25 08:30:00,19.8,29.8,118
"4,2",1682413200,2023-04-25 09:00:00,20.1,29.4,117
"4,2",1682415000,2023-04-25 09:30:00,20.4,29.9,116
"4,2",1682416800,2023-04-25 10:00:00,20.5,29.2,116
"4,2",1682418600,2023-04-25 10:30:00,20.5,29.4,115
"4,2",1682420400,2023-04-25 11:00:00,20.9,28.9,114
"4,2",1682422200,2023-04-25 11:30:00,20.9,29.5,114
"4,2",1682424000,2023-04-25 12:00:00,21.1,29.4,113
"4,2",1682425800,2023-04-25 12:30:00,21.1,29.5,113
"4,2",1682427600,2023-04-25 13:00:00,21.3,29.3,112
"4,2",1682429400,2023-04-25 13:30:00,21.5,29.3,111
