Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_4
"12,4",1720697278,2024-07-11 11:27:58,26.2,49.5,179
"12,4",1720697400,2024-07-11 11:30:00,26.0,49.6,178
"12,4",1720699200,2024-07-11 12:00:00,25.6,50.7,176
"12,4",1720701000,2024-07-11 12:30:00,25.3,50.8,175
"12,4",1720702800,2024-07-11 13:00:00,25.5,50.3,174
"12,4",1720704600,2024-07-11 13:30:00,25.3,50.3,173
"12,4",1720706400,2024-07-11 14:00:00,25.1,50.9,173
"12,4",1720708200,2024-07-11 14:30:00,25.4,50.9,173
"12,4",1720710000,2024-07-11 15:00:00,26.0,48.9,172
"12,4",1720711800,2024-07-11 15:30:00,25.9,49.0,172
"12,4",1720713600,2024-07-11 16:00:00,25.9,48.8,172
"12,4",1720715400,2024-07-11 16:30:00,26.0,48.7,172
"12,4",1720717200,2024-07-11 17:00:00,26.0,48.7,171
"12,4",1720719000,2024-07-11 17:30:00,26.2,48.5,171
"12,4",1720720800,2024-07-11 18:00:00,26.2,49.2,171
"12,4",1720722600,2024-07-11 18:30:00,26.3,49.0,170
"12,4",1720724400,2024-07-11 19:00:00,26.3,48.9,170
"12,4",1720726200,2024-07-11 19:30:00,26.3,48.4,169
"12,4",1720728000,2024-07-11 20:00:00,26.3,48.3,169
"12,4",1720729800,2024-07-11 20:30:00,26.4,47.9,169
"12,4",1720731600,2024-07-11 21:00:00,26.5,47.3,168
"12,4",1720733400,2024-07-11 21:30:00,26.5,46.9,168
"12,4",1720735200,2024-07-11 22:00:00,26.5,47.1,167
"12,4",1720737000,2024-07-11 22:30:00,26.5,46.5,167
"12,4",1720738800,2024-07-11 23:00:00,26.5,46.8,166
"12,4",1720740600,2024-07-11 23:30:00,26.8,46.1,166
"12,4",1720742404,2024-07-12 00:00:04,26.5,46.5,165
"12,4",1720744200,2024-07-12 00:30:00,26.5,46.2,164
"12,4",1720746000,2024-07-12 01:00:00,26.3,46.4,164
"12,4",1720747800,2024-07-12 01:30:00,26.0,46.6,163
"12,4",1720749600,2024-07-12 02:00:00,25.9,46.3,162
"12,4",1720751400,2024-07-12 02:30:00,25.8,46.2,162
"12,4",1720753200,2024-07-12 03:00:00,25.7,46.2,161
"12,4",1720755000,2024-07-12 03:30:00,25.8,45.6,161
"12,4",1720756800,2024-07-12 04:00:00,25.6,45.8,160
"12,4",1720758600,2024-07-12 04:30:00,25.5,45.8,159
"12,4",1720760400,2024-07-12 05:00:00,25.5,45.3,159
"12,4",1720762200,2024-07-12 05:30:00,25.2,45.6,158
"12,4",1720764000,2024-07-12 06:00:00,25.2,45.3,157
"12,4",1720765800,2024-07-12 06:30:00,25.0,45.5,157
"12,4",1720767600,2024-07-12 07:00:00,25.0,45.3,156
"12,4",1720769400,2024-07-12 07:30:00,24.9,45.5,156
"12,4",1720771200,2024-07-12 08:00:00,25.1,44.8,155
"12,4",1720773000,2024-07-12 08:30:00,24.8,45.7,154
"12,4",1720774800,2024-07-12 09:00:00,24.6,45.9,154
"12,4",1720776600,2024-07-12 09:30:00,24.6,46.1,154
"12,4",1720778400,2024-07-12 10:00:00,24.7,46.0,153
"12,4",1720780200,2024-07-12 10:30:00,24.7,46.4,153
"12,4",1720782000,2024-07-12 11:00:00,24.6,46.9,152
"12,4",1720783800,2024-07-12 11:30:00,24.8,46.6,152
"12,4",1720785600,2024-07-12 12:00:00,24.7,47.1,152
"12,4",1720787400,2024-07-12 12:30:00,24.7,47.4,152
"12,4",1720789200,2024-07-12 13:00:00,24.7,47.9,151
"12,4",1720791000,2024-07-12 13:30:00,24.8,48.0,151
"12,4",1720792800,2024-07-12 14:00:00,25.2,47.1,151
"12,4",1720794600,2024-07-12 14:30:00,25.2,47.4,151
"12,4",1720796400,2024-07-12 15:00:00,25.0,48.5,151
"12,4",1720798200,2024-07-12 15:30:00,25.1,48.5,150
"12,4",1720800000,2024-07-12 16:00:00,25.4,48.1,150
"12,4",1720801800,2024-07-12 16:30:00,25.6,47.7,150
"12,4",1720803600,2024-07-12 17:00:00,25.2,49.1,150
"12,4",1720805400,2024-07-12 17:30:00,25.2,48.9,150
"12,4",1720807200,2024-07-12 18:00:00,25.3,48.9,150
"12,4",1720809000,2024-07-12 18:30:00,25.4,48.7,150
"12,4",1720810800,2024-07-12 19:00:00,25.6,48.2,149
"12,4",1720812600,2024-07-12 19:30:00,25.5,48.4,149
"12,4",1720814400,2024-07-12 20:00:00,25.6,48.0,149
"12,4",1720816200,2024-07-12 20:30:00,25.7,47.9,149
"12,4",1720818000,2024-07-12 21:00:00,25.7,47.9,149
"12,4",1720819800,2024-07-12 21:30:00,25.9,47.4,148
"12,4",1720821600,2024-07-12 22:00:00,25.9,47.8,148
"12,4",1720823400,2024-07-12 22:30:00,25.7,48.4,148
"12,4",1720825200,2024-07-12 23:00:00,25.9,47.9,148
"12,4",1720827000,2024-07-12 23:30:00,26.2,47.1,147
"12,4",1720828802,2024-07-13 00:00:02,26.0,47.7,147
"12,4",1720830600,2024-07-13 00:30:00,25.8,48.2,147
"12,4",1720832400,2024-07-13 01:00:00,26.1,47.3,147
"12,4",1720834200,2024-07-13 01:30:00,25.8,47.9,147
"12,4",1720836000,2024-07-13 02:00:00,25.8,47.9,146
"12,4",1720837800,2024-07-13 02:30:00,25.7,48.0,146
"12,4",1720839600,2024-07-13 03:00:00,25.7,47.9,146
"12,4",1720841400,2024-07-13 03:30:00,25.7,47.7,145
"12,4",1720843200,2024-07-13 04:00:00,25.7,47.5,145
"12,4",1720845000,2024-07-13 04:30:00,25.6,47.6,145
"12,4",1720846800,2024-07-13 05:00:00,25.6,47.6,144
"12,4",1720848600,2024-07-13 05:30:00,25.6,47.4,144
"12,4",1720850400,2024-07-13 06:00:00,25.6,47.5,144
"12,4",1720852200,2024-07-13 06:30:00,25.6,47.5,143
"12,4",1720854000,2024-07-13 07:00:00,25.6,47.6,143
"12,4",1720855800,2024-07-13 07:30:00,25.6,47.5,143
"12,4",1720857600,2024-07-13 08:00:00,25.6,47.7,143
"12,4",1720859400,2024-07-13 08:30:00,25.7,47.4,143
"12,4",1720861200,2024-07-13 09:00:00,25.7,47.6,142
"12,4",1720863000,2024-07-13 09:30:00,25.8,47.5,142
"12,4",1720864800,2024-07-13 10:00:00,25.8,47.9,142
"12,4",1720866600,2024-07-13 10:30:00,25.7,48.3,142
"12,4",1720868400,2024-07-13 11:00:00,25.7,48.4,142
"12,4",1720870200,2024-07-13 11:30:00,26.1,47.4,141
"12,4",1720872000,2024-07-13 12:00:00,25.8,48.6,141
"12,4",1720873800,2024-07-13 12:30:00,25.8,49.0,141
"12,4",1720875600,2024-07-13 13:00:00,25.8,49.1,141
"12,4",1720877400,2024-07-13 13:30:00,26.0,48.9,141
"12,4",1720879200,2024-07-13 14:00:00,26.0,49.2,141
"12,4",1720881000,2024-07-13 14:30:00,26.0,49.3,141
"12,4",1720882800,2024-07-13 15:00:00,26.1,49.2,141
"12,4",1720884600,2024-07-13 15:30:00,26.2,49.1,141
"12,4",1720886400,2024-07-13 16:00:00,26.2,49.2,140
"12,4",1720888200,2024-07-13 16:30:00,26.3,49.3,141
"12,4",1720890000,2024-07-13 17:00:00,26.4,49.3,140
"12,4",1720891800,2024-07-13 17:30:00,26.4,49.5,140
"12,4",1720893600,2024-07-13 18:00:00,26.5,49.3,140
"12,4",1720895400,2024-07-13 18:30:00,26.5,49.7,140
"12,4",1720897200,2024-07-13 19:00:00,26.5,49.6,140
"12,4",1720899000,2024-07-13 19:30:00,26.6,49.7,140
"12,4",1720900800,2024-07-13 20:00:00,26.9,48.9,140
"12,4",1720902600,2024-07-13 20:30:00,26.7,49.7,140
"12,4",1720904400,2024-07-13 21:00:00,26.7,49.6,140
"12,4",1720906200,2024-07-13 21:30:00,26.7,49.7,140
"12,4",1720908000,2024-07-13 22:00:00,27.0,49.0,140
"12,4",1720909800,2024-07-13 22:30:00,26.8,49.5,139
"12,4",1720911600,2024-07-13 23:00:00,26.9,49.4,139
"12,4",1720913400,2024-07-13 23:30:00,26.9,49.3,139
"12,4",1720915202,2024-07-14 00:00:02,27.0,49.0,139
"12,4",1720917000,2024-07-14 00:30:00,26.9,49.0,139
"12,4",1720918800,2024-07-14 01:00:00,26.9,48.9,139
"12,4",1720920600,2024-07-14 01:30:00,26.9,49.0,139
"12,4",1720922400,2024-07-14 02:00:00,26.9,48.9,138
"12,4",1720924200,2024-07-14 02:30:00,26.9,48.5,138
"12,4",1720926000,2024-07-14 03:00:00,26.9,48.4,138
"12,4",1720927800,2024-07-14 03:30:00,26.8,48.3,138
"12,4",1720929600,2024-07-14 04:00:00,26.8,48.0,137
"12,4",1720931400,2024-07-14 04:30:00,26.9,47.6,137
"12,4",1720933200,2024-07-14 05:00:00,26.7,47.8,137
"12,4",1720935000,2024-07-14 05:30:00,26.6,47.6,137
"12,4",1720936800,2024-07-14 06:00:00,26.7,47.3,136
"12,4",1720938600,2024-07-14 06:30:00,26.8,46.9,136
"12,4",1720940400,2024-07-14 07:00:00,26.6,47.1,136
"12,4",1720942200,2024-07-14 07:30:00,26.5,47.2,135
"12,4",1720944000,2024-07-14 08:00:00,26.4,47.2,135
"12,4",1720945800,2024-07-14 08:30:00,26.8,46.1,135
"12,4",1720947600,2024-07-14 09:00:00,26.4,47.0,135
"12,4",1720949400,2024-07-14 09:30:00,26.3,47.1,134
