Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_2
"16,2",1731968134,2024-11-18 22:15:34,21.5,36.6,964
"16,2",1731969000,2024-11-18 22:30:00,21.9,35.1,961
"16,2",1731970800,2024-11-18 23:00:00,21.7,35.8,960
"16,2",1731972600,2024-11-18 23:30:00,21.9,34.9,959
"16,2",1731974401,2024-11-19 00:00:01,21.3,36.2,957
"16,2",1731976200,2024-11-19 00:30:00,21.2,36.4,955
"16,2",1731978000,2024-11-19 01:00:00,21.4,36.0,953
"16,2",1731979800,2024-11-19 01:30:00,21.2,36.4,950
"16,2",1731981600,2024-11-19 02:00:00,21.1,36.5,948
"16,2",1731983400,2024-11-19 02:30:00,21.1,36.3,946
"16,2",1731985200,2024-11-19 03:00:00,21.0,36.6,944
"16,2",1731987000,2024-11-19 03:30:00,20.9,36.7,942
"16,2",1731988800,2024-11-19 04:00:00,21.1,36.1,939
"16,2",1731990600,2024-11-19 04:30:00,21.0,36.4,937
"16,2",1731992400,2024-11-19 05:00:00,20.8,36.6,935
"16,2",1731994200,2024-11-19 05:30:00,20.8,36.6,933
"16,2",1731996000,2024-11-19 06:00:00,21.0,36.0,931
"16,2",1731997800,2024-11-19 06:30:00,20.7,36.6,929
"16,2",1731999600,2024-11-19 07:00:00,20.9,35.9,927
"16,2",1732001400,2024-11-19 07:30:00,20.7,36.5,925
"16,2",1732003200,2024-11-19 08:00:00,20.7,36.5,923
"16,2",1732005000,2024-11-19 08:30:00,20.8,36.4,921
"16,2",1732006800,2024-11-19 09:00:00,20.9,36.4,919
"16,2",1732008600,2024-11-19 09:30:00,21.1,35.9,917
"16,2",1732010400,2024-11-19 10:00:00,20.8,36.7,915
"16,2",1732012200,2024-11-19 10:30:00,20.8,36.8,913
"16,2",1732014000,2024-11-19 11:00:00,20.7,36.9,911
"16,2",1732015800,2024-11-19 11:30:00,20.6,36.9,909
"16,2",1732017600,2024-11-19 12:00:00,20.5,36.8,907
"16,2",1732019400,2024-11-19 12:30:00,20.7,36.3,905
"16,2",1732021200,2024-11-19 13:00:00,20.4,37.0,903
"16,2",1732023000,2024-11-19 13:30:00,20.4,37.2,902
"16,2",1732024800,2024-11-19 14:00:00,20.3,37.1,900
"16,2",1732026600,2024-11-19 14:30:00,20.4,37.0,898
"16,2",1732028400,2024-11-19 15:00:00,20.5,36.8,896
"16,2",1732030200,2024-11-19 15:30:00,20.3,37.3,894
"16,2",1732032000,2024-11-19 16:00:00,20.3,37.1,892
"16,2",1732033800,2024-11-19 16:30:00,20.2,37.1,890
"16,2",1732035600,2024-11-19 17:00:00,20.3,37.0,888
"16,2",1732037400,2024-11-19 17:30:00,20.4,36.7,887
"16,2",1732039200,2024-11-19 18:00:00,20.8,36.0,885
"16,2",1732041000,2024-11-19 18:30:00,20.4,37.0,883
"16,2",1732042800,2024-11-19 19:00:00,21.0,36.0,881
"16,2",1732044600,2024-11-19 19:30:00,20.6,36.8,879
"16,2",1732046400,2024-11-19 20:00:00,20.8,36.4,877
"16,2",1732048200,2024-11-19 20:30:00,20.5,37.2,876
"16,2",1732050000,2024-11-19 21:00:00,20.8,36.5,874
"16,2",1732051800,2024-11-19 21:30:00,20.5,37.2,872
"16,2",1732053600,2024-11-19 22:00:00,20.6,37.3,870
"16,2",1732055400,2024-11-19 22:30:00,20.6,37.2,869
"16,2",1732057200,2024-11-19 23:00:00,20.6,37.4,867
"16,2",1732059000,2024-11-19 23:30:00,21.2,36.1,865
"16,2",1732060802,2024-11-20 00:00:02,20.7,37.2,863
"16,2",1732062600,2024-11-20 00:30:00,20.7,37.3,862
"16,2",1732064400,2024-11-20 01:00:00,20.6,37.3,860
"16,2",1732066200,2024-11-20 01:30:00,20.6,37.3,858
"16,2",1732068000,2024-11-20 02:00:00,20.6,37.2,856
"16,2",1732069800,2024-11-20 02:30:00,20.6,37.0,855
"16,2",1732071600,2024-11-20 03:00:00,20.5,37.1,853
"16,2",1732073400,2024-11-20 03:30:00,20.5,37.3,851
"16,2",1732075200,2024-11-20 04:00:00,20.5,36.9,850
"16,2",1732077000,2024-11-20 04:30:00,20.4,37.1,848
"16,2",1732078800,2024-11-20 05:00:00,20.6,36.6,846
"16,2",1732080600,2024-11-20 05:30:00,20.3,37.0,845
"16,2",1732082400,2024-11-20 06:00:00,20.4,36.8,843
"16,2",1732084200,2024-11-20 06:30:00,20.2,37.1,841
"16,2",1732086000,2024-11-20 07:00:00,20.4,36.5,839
"16,2",1732087800,2024-11-20 07:30:00,20.3,36.8,838
"16,2",1732089600,2024-11-20 08:00:00,20.8,35.7,836
"16,2",1732091400,2024-11-20 08:30:00,20.6,36.4,835
"16,2",1732093200,2024-11-20 09:00:00,20.6,36.6,833
"16,2",1732095000,2024-11-20 09:30:00,20.4,37.0,831
"16,2",1732096800,2024-11-20 10:00:00,20.4,37.0,830
"16,2",1732098600,2024-11-20 10:30:00,20.4,36.9,828
"16,2",1732100400,2024-11-20 11:00:00,20.4,36.8,826
"16,2",1732102200,2024-11-20 11:30:00,20.5,36.5,825
"16,2",1732104000,2024-11-20 12:00:00,20.5,36.7,823
"16,2",1732105800,2024-11-20 12:30:00,20.2,37.0,822
"16,2",1732107600,2024-11-20 13:00:00,20.2,37.0,820
"16,2",1732109400,2024-11-20 13:30:00,20.6,36.1,818
"16,2",1732111200,2024-11-20 14:00:00,20.0,37.1,817
"16,2",1732113000,2024-11-20 14:30:00,20.0,37.0,815
"16,2",1732114800,2024-11-20 15:00:00,19.9,37.1,814
"16,2",1732116600,2024-11-20 15:30:00,19.9,37.1,812
"16,2",1732118400,2024-11-20 16:00:00,20.0,36.7,810
"16,2",1732120200,2024-11-20 16:30:00,20.0,36.5,809
"16,2",1732122000,2024-11-20 17:00:00,19.9,36.8,807
"16,2",1732123800,2024-11-20 17:30:00,20.0,37.7,806
"16,2",1732125600,2024-11-20 18:00:00,20.0,42.1,804
"16,2",1732127400,2024-11-20 18:30:00,20.1,39.4,803
"16,2",1732129200,2024-11-20 19:00:00,20.5,36.9,801
"16,2",1732131000,2024-11-20 19:30:00,21.1,41.2,799
"16,2",1732132800,2024-11-20 20:00:00,22.2,36.9,797
"16,2",1732134600,2024-11-20 20:30:00,21.8,37.3,795
"16,2",1732136400,2024-11-20 21:00:00,21.6,38.8,794
"16,2",1732138200,2024-11-20 21:30:00,21.4,39.3,792
"16,2",1732140000,2024-11-20 22:00:00,21.7,39.9,791
"16,2",1732141800,2024-11-20 22:30:00,21.1,41.0,790
"16,2",1732143600,2024-11-20 23:00:00,21.2,40.3,788
"16,2",1732145400,2024-11-20 23:30:00,21.1,40.1,787
"16,2",1732147202,2024-11-21 00:00:02,21.0,40.1,785
"16,2",1732149000,2024-11-21 00:30:00,20.9,39.8,784
"16,2",1732150800,2024-11-21 01:00:00,20.9,39.4,783
"16,2",1732152600,2024-11-21 01:30:00,20.7,39.5,782
"16,2",1732154400,2024-11-21 02:00:00,20.6,39.4,780
"16,2",1732156200,2024-11-21 02:30:00,20.6,39.0,779
"16,2",1732158000,2024-11-21 03:00:00,20.4,39.1,777
"16,2",1732159800,2024-11-21 03:30:00,20.9,37.6,776
"16,2",1732161600,2024-11-21 04:00:00,20.3,38.6,775
"16,2",1732163400,2024-11-21 04:30:00,20.2,38.7,773
"16,2",1732165200,2024-11-21 05:00:00,20.1,38.5,772
"16,2",1732167000,2024-11-21 05:30:00,20.1,38.2,770
"16,2",1732168800,2024-11-21 06:00:00,20.5,37.2,769
"16,2",1732170600,2024-11-21 06:30:00,20.2,37.6,768
"16,2",1732172400,2024-11-21 07:00:00,20.0,37.8,766
"16,2",1732174200,2024-11-21 07:30:00,20.1,37.6,765
"16,2",1732176000,2024-11-21 08:00:00,20.1,37.6,763
"16,2",1732177800,2024-11-21 08:30:00,20.2,37.3,762
"16,2",1732179600,2024-11-21 09:00:00,20.2,37.3,761
"16,2",1732181400,2024-11-21 09:30:00,20.6,36.4,759
"16,2",1732183200,2024-11-21 10:00:00,20.2,37.3,758
"16,2",1732185000,2024-11-21 10:30:00,20.2,37.3,756
"16,2",1732186800,2024-11-21 11:00:00,20.2,37.3,755
"16,2",1732188600,2024-11-21 11:30:00,20.1,37.3,754
"16,2",1732190400,2024-11-21 12:00:00,20.1,37.3,753
"16,2",1732192200,2024-11-21 12:30:00,20.5,36.3,751
"16,2",1732194000,2024-11-21 13:00:00,20.1,37.1,750
"16,2",1732195800,2024-11-21 13:30:00,20.0,37.2,748
"16,2",1732197600,2024-11-21 14:00:00,20.0,37.2,747
"16,2",1732199400,2024-11-21 14:30:00,19.8,37.5,746
"16,2",1732201200,2024-11-21 15:00:00,20.1,36.6,745
"16,2",1732203000,2024-11-21 15:30:00,19.8,37.2,743
