Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_4
"9,4",1710786601,2024-03-18 18:30:01,20.1,27.0,649
"9,4",1710788401,2024-03-18 19:00:01,20.0,26.7,647
"9,4",1710790201,2024-03-18 19:30:01,19.8,27.2,644
"9,4",1710792001,2024-03-18 20:00:01,19.7,27.4,642
"9,4",1710793801,2024-03-18 20:30:01,19.8,27.6,641
"9,4",1710795601,2024-03-18 21:00:01,20.1,27.2,639
"9,4",1710797401,2024-03-18 21:30:01,19.8,27.8,637
"9,4",1710799201,2024-03-18 22:00:01,19.8,27.9,636
"9,4",1710801001,2024-03-18 22:30:01,19.8,27.9,634
"9,4",1710802801,2024-03-18 23:00:01,19.8,27.8,632
"9,4",1710804601,2024-03-18 23:30:01,19.8,27.9,631
"9,4",1710806402,2024-03-19 00:00:02,19.7,28.0,629
"9,4",1710808200,2024-03-19 00:30:00,19.7,28.1,628
"9,4",1710810000,2024-03-19 01:00:00,19.6,28.1,626
"9,4",1710811800,2024-03-19 01:30:00,19.6,28.1,624
"9,4",1710813600,2024-03-19 02:00:00,19.6,28.2,623
"9,4",1710815400,2024-03-19 02:30:00,19.5,28.2,621
"9,4",1710817200,2024-03-19 03:00:00,19.5,28.2,620
"9,4",1710819000,2024-03-19 03:30:00,19.5,28.1,618
"9,4",1710820800,2024-03-19 04:00:00,19.5,28.1,616
"9,4",1710822600,2024-03-19 04:30:00,19.5,28.1,615
"9,4",1710824400,2024-03-19 05:00:00,19.4,28.1,613
"9,4",1710826200,2024-03-19 05:30:00,19.4,27.9,612
"9,4",1710828000,2024-03-19 06:00:00,19.3,28.0,611
"9,4",1710829800,2024-03-19 06:30:00,19.3,28.0,609
"9,4",1710831600,2024-03-19 07:00:00,19.3,27.8,608
"9,4",1710833400,2024-03-19 07:30:00,19.5,27.7,606
"9,4",1710835200,2024-03-19 08:00:00,19.3,28.0,605
"9,4",1710837000,2024-03-19 08:30:00,19.4,28.0,603
"9,4",1710838800,2024-03-19 09:00:00,19.4,28.0,602
"9,4",1710840600,2024-03-19 09:30:00,19.7,27.4,600
"9,4",1710842400,2024-03-19 10:00:00,19.3,28.0,599
"9,4",1710844200,2024-03-19 10:30:00,19.2,28.2,598
"9,4",1710846000,2024-03-19 11:00:00,19.2,28.2,596
"9,4",1710847800,2024-03-19 11:30:00,19.1,28.2,595
"9,4",1710849600,2024-03-19 12:00:00,19.1,28.2,593
"9,4",1710851400,2024-03-19 12:30:00,19.1,28.2,592
"9,4",1710853200,2024-03-19 13:00:00,19.1,28.2,591
"9,4",1710855000,2024-03-19 13:30:00,19.1,28.4,589
"9,4",1710856800,2024-03-19 14:00:00,19.1,28.4,588
"9,4",1710858600,2024-03-19 14:30:00,19.1,28.5,587
"9,4",1710860400,2024-03-19 15:00:00,19.1,28.4,586
"9,4",1710862200,2024-03-19 15:30:00,19.1,28.5,584
"9,4",1710864000,2024-03-19 16:00:00,19.3,28.3,583
"9,4",1710865800,2024-03-19 16:30:00,19.2,28.6,582
"9,4",1710867600,2024-03-19 17:00:00,19.3,28.5,581
"9,4",1710869400,2024-03-19 17:30:00,19.5,28.5,580
"9,4",1710871200,2024-03-19 18:00:00,20.1,28.4,579
"9,4",1710873000,2024-03-19 18:30:00,19.9,28.7,578
"9,4",1710874800,2024-03-19 19:00:00,19.9,28.6,577
"9,4",1710876600,2024-03-19 19:30:00,20.0,28.9,576
"9,4",1710878400,2024-03-19 20:00:00,20.4,29.3,575
"9,4",1710880200,2024-03-19 20:30:00,20.2,28.7,573
"9,4",1710882000,2024-03-19 21:00:00,20.0,28.8,572
"9,4",1710883800,2024-03-19 21:30:00,20.2,28.8,571
"9,4",1710885600,2024-03-19 22:00:00,20.2,28.8,570
"9,4",1710887400,2024-03-19 22:30:00,20.2,28.8,569
"9,4",1710889200,2024-03-19 23:00:00,20.1,28.8,568
"9,4",1710891000,2024-03-19 23:30:00,20.3,28.8,566
"9,4",1710892801,2024-03-20 00:00:01,20.1,28.7,565
"9,4",1710894601,2024-03-20 00:30:01,20.0,28.7,564
"9,4",1710896401,2024-03-20 01:00:01,20.0,28.8,563
"9,4",1710898201,2024-03-20 01:30:01,19.9,28.9,561
"9,4",1710900001,2024-03-20 02:00:01,19.8,29.1,560
"9,4",1710901801,2024-03-20 02:30:01,19.8,29.0,559
"9,4",1710903601,2024-03-20 03:00:01,19.7,29.1,558
"9,4",1710905401,2024-03-20 03:30:01,19.6,29.3,556
"9,4",1710907201,2024-03-20 04:00:01,19.6,29.3,555
"9,4",1710909001,2024-03-20 04:30:01,19.7,28.9,554
"9,4",1710910801,2024-03-20 05:00:01,19.4,29.3,553
"9,4",1710912601,2024-03-20 05:30:01,19.4,29.2,551
"9,4",1710914401,2024-03-20 06:00:01,19.3,29.2,550
"9,4",1710916201,2024-03-20 06:30:01,19.6,28.3,549
"9,4",1710918001,2024-03-20 07:00:01,19.2,28.3,548
"9,4",1710919801,2024-03-20 07:30:01,19.2,28.1,547
"9,4",1710921601,2024-03-20 08:00:01,19.2,28.1,546
"9,4",1710923401,2024-03-20 08:30:01,19.2,27.9,544
"9,4",1710925201,2024-03-20 09:00:01,19.1,28.0,544
"9,4",1710927001,2024-03-20 09:30:01,19.1,28.1,542
"9,4",1710928801,2024-03-20 10:00:01,19.0,28.2,541
"9,4",1710930601,2024-03-20 10:30:01,19.0,28.3,540
"9,4",1710932401,2024-03-20 11:00:01,19.0,28.3,539
"9,4",1710934201,2024-03-20 11:30:01,18.9,28.5,538
"9,4",1710936001,2024-03-20 12:00:01,18.9,28.5,537
"9,4",1710937801,2024-03-20 12:30:01,18.9,28.6,536
"9,4",1710939601,2024-03-20 13:00:01,19.0,28.4,535
"9,4",1710941401,2024-03-20 13:30:01,18.9,28.6,534
"9,4",1710943201,2024-03-20 14:00:01,18.8,28.8,533
"9,4",1710945001,2024-03-20 14:30:01,18.8,28.8,532
"9,4",1710946801,2024-03-20 15:00:01,19.1,28.4,531
"9,4",1710948601,2024-03-20 15:30:01,18.9,28.7,530
"9,4",1710950401,2024-03-20 16:00:01,18.9,28.8,529
"9,4",1710952201,2024-03-20 16:30:01,19.0,28.7,528
"9,4",1710954001,2024-03-20 17:00:01,19.1,28.8,528
"9,4",1710955801,2024-03-20 17:30:01,19.1,28.9,527
"9,4",1710957601,2024-03-20 18:00:01,19.2,29.1,526
"9,4",1710959401,2024-03-20 18:30:01,19.2,29.1,525
"9,4",1710961201,2024-03-20 19:00:01,19.8,29.6,525
"9,4",1710963001,2024-03-20 19:30:01,19.6,29.2,524
"9,4",1710964801,2024-03-20 20:00:01,19.5,29.4,523
"9,4",1710966601,2024-03-20 20:30:01,19.5,29.4,522
"9,4",1710968401,2024-03-20 21:00:01,19.6,29.3,522
"9,4",1710970201,2024-03-20 21:30:01,19.7,28.9,521
"9,4",1710972001,2024-03-20 22:00:01,19.6,29.1,520
"9,4",1710973801,2024-03-20 22:30:01,19.6,29.0,519
"9,4",1710975601,2024-03-20 23:00:01,19.6,28.9,518
"9,4",1710977401,2024-03-20 23:30:01,19.7,28.6,517
"9,4",1710979202,2024-03-21 00:00:02,19.6,28.8,516
"9,4",1710981000,2024-03-21 00:30:00,19.5,28.7,516
"9,4",1710982800,2024-03-21 01:00:00,19.4,28.7,514
"9,4",1710984600,2024-03-21 01:30:00,19.5,28.5,514
"9,4",1710986400,2024-03-21 02:00:00,19.4,28.6,513
"9,4",1710988200,2024-03-21 02:30:00,19.3,28.5,512
"9,4",1710990000,2024-03-21 03:00:00,19.2,28.4,511
"9,4",1710991800,2024-03-21 03:30:00,19.2,28.3,510
"9,4",1710993600,2024-03-21 04:00:00,19.2,28.2,509
"9,4",1710995400,2024-03-21 04:30:00,19.1,28.4,508
"9,4",1710997200,2024-03-21 05:00:00,19.0,28.2,507
"9,4",1710999000,2024-03-21 05:30:00,19.0,28.1,506
"9,4",1711000800,2024-03-21 06:00:00,19.1,27.6,505
"9,4",1711002600,2024-03-21 06:30:00,18.9,27.5,504
"9,4",1711004400,2024-03-21 07:00:00,18.9,27.3,503
"9,4",1711006200,2024-03-21 07:30:00,18.8,27.3,502
"9,4",1711008000,2024-03-21 08:00:00,18.8,27.3,502
