Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_2
"13,2",1723281382,2024-08-10 09:16:22,25.4,46.7,716
"13,2",1723282200,2024-08-10 09:30:00,25.1,47.6,714
"13,2",1723284000,2024-08-10 10:00:00,24.5,48.0,712
"13,2",1723285800,2024-08-10 10:30:00,24.3,48.7,710
"13,2",1723287600,2024-08-10 11:00:00,24.2,49.2,709
"13,2",1723289400,2024-08-10 11:30:00,24.2,49.6,708
"13,2",1723291200,2024-08-10 12:00:00,24.2,49.5,706
"13,2",1723293000,2024-08-10 12:30:00,24.4,49.3,705
"13,2",1723294800,2024-08-10 13:00:00,24.3,49.6,704
"13,2",1723296600,2024-08-10 13:30:00,24.7,49.0,703
"13,2",1723298400,2024-08-10 14:00:00,24.9,49.1,701
"13,2",1723300200,2024-08-10 14:30:00,25.0,50.1,700
"13,2",1723302000,2024-08-10 15:00:00,25.0,51.2,699
"13,2",1723303800,2024-08-10 15:30:00,25.2,51.5,697
"13,2",1723305600,2024-08-10 16:00:00,25.1,51.4,696
"13,2",1723307400,2024-08-10 16:30:00,25.3,51.6,695
"13,2",1723309200,2024-08-10 17:00:00,25.2,51.4,694
"13,2",1723311000,2024-08-10 17:30:00,25.2,51.0,693
"13,2",1723312800,2024-08-10 18:00:00,25.2,51.1,692
"13,2",1723314600,2024-08-10 18:30:00,25.5,50.2,691
"13,2",1723316400,2024-08-10 19:00:00,25.1,51.1,689
"13,2",1723318200,2024-08-10 19:30:00,25.1,51.3,688
"13,2",1723320000,2024-08-10 20:00:00,25.1,51.6,687
"13,2",1723321800,2024-08-10 20:30:00,25.1,50.8,686
"13,2",1723323600,2024-08-10 21:00:00,25.2,50.3,685
"13,2",1723325400,2024-08-10 21:30:00,25.1,50.4,684
"13,2",1723327200,2024-08-10 22:00:00,25.2,50.1,683
"13,2",1723329000,2024-08-10 22:30:00,25.1,50.4,682
"13,2",1723330800,2024-08-10 23:00:00,25.1,50.2,681
"13,2",1723332600,2024-08-10 23:30:00,25.0,50.3,680
"13,2",1723334403,2024-08-11 00:00:03,25.0,50.1,679
"13,2",1723336200,2024-08-11 00:30:00,25.0,50.1,679
"13,2",1723338000,2024-08-11 01:00:00,25.4,48.8,678
"13,2",1723339800,2024-08-11 01:30:00,25.1,49.5,677
"13,2",1723341600,2024-08-11 02:00:00,25.2,49.4,676
"13,2",1723343400,2024-08-11 02:30:00,25.2,49.1,675
"13,2",1723345200,2024-08-11 03:00:00,25.4,48.6,674
"13,2",1723347000,2024-08-11 03:30:00,25.1,49.6,673
"13,2",1723348800,2024-08-11 04:00:00,25.0,49.6,673
"13,2",1723350600,2024-08-11 04:30:00,24.9,49.8,672
"13,2",1723352400,2024-08-11 05:00:00,25.1,49.1,671
"13,2",1723354200,2024-08-11 05:30:00,24.8,50.0,670
"13,2",1723356000,2024-08-11 06:00:00,24.8,50.1,669
"13,2",1723357800,2024-08-11 06:30:00,24.8,50.1,668
"13,2",1723359600,2024-08-11 07:00:00,24.8,49.6,667
"13,2",1723361400,2024-08-11 07:30:00,24.8,49.4,667
"13,2",1723363200,2024-08-11 08:00:00,24.7,49.5,666
"13,2",1723365000,2024-08-11 08:30:00,24.9,49.2,665
"13,2",1723366800,2024-08-11 09:00:00,24.7,49.6,664
"13,2",1723368600,2024-08-11 09:30:00,24.7,49.5,663
"13,2",1723370400,2024-08-11 10:00:00,24.8,49.4,662
"13,2",1723372200,2024-08-11 10:30:00,24.8,49.5,661
"13,2",1723374000,2024-08-11 11:00:00,24.9,49.4,660
"13,2",1723375800,2024-08-11 11:30:00,25.1,48.8,659
"13,2",1723377600,2024-08-11 12:00:00,25.0,49.5,658
"13,2",1723379400,2024-08-11 12:30:00,25.0,49.6,657
"13,2",1723381200,2024-08-11 13:00:00,24.9,50.0,657
"13,2",1723383000,2024-08-11 13:30:00,25.3,49.1,656
"13,2",1723384800,2024-08-11 14:00:00,25.0,50.3,655
"13,2",1723386600,2024-08-11 14:30:00,25.0,50.5,654
"13,2",1723388400,2024-08-11 15:00:00,25.0,50.6,653
"13,2",1723390200,2024-08-11 15:30:00,25.1,50.5,652
"13,2",1723392000,2024-08-11 16:00:00,25.2,50.6,651
"13,2",1723393800,2024-08-11 16:30:00,25.2,51.0,650
"13,2",1723395600,2024-08-11 17:00:00,25.2,51.0,649
"13,2",1723397400,2024-08-11 17:30:00,25.2,51.2,648
"13,2",1723399200,2024-08-11 18:00:00,25.4,51.0,648
"13,2",1723401000,2024-08-11 18:30:00,25.4,51.2,647
"13,2",1723402800,2024-08-11 19:00:00,25.5,51.1,646
"13,2",1723404600,2024-08-11 19:30:00,25.5,51.4,645
"13,2",1723406400,2024-08-11 20:00:00,25.7,50.9,644
"13,2",1723408200,2024-08-11 20:30:00,25.6,51.4,644
"13,2",1723410000,2024-08-11 21:00:00,25.6,52.0,643
"13,2",1723411800,2024-08-11 21:30:00,25.5,49.9,642
"13,2",1723413600,2024-08-11 22:00:00,25.8,47.2,641
"13,2",1723415400,2024-08-11 22:30:00,25.2,45.0,640
"13,2",1723417200,2024-08-11 23:00:00,25.1,46.1,639
"13,2",1723419000,2024-08-11 23:30:00,25.1,47.4,638
"13,2",1723420802,2024-08-12 00:00:02,25.2,48.1,637
"13,2",1723422600,2024-08-12 00:30:00,25.3,47.8,636
"13,2",1723424400,2024-08-12 01:00:00,25.2,47.7,635
"13,2",1723426200,2024-08-12 01:30:00,25.0,47.7,634
"13,2",1723428000,2024-08-12 02:00:00,25.0,47.9,633
"13,2",1723429800,2024-08-12 02:30:00,24.9,47.3,632
"13,2",1723431600,2024-08-12 03:00:00,24.8,47.0,631
"13,2",1723433400,2024-08-12 03:30:00,24.8,47.7,630
"13,2",1723435200,2024-08-12 04:00:00,24.9,48.8,629
"13,2",1723437000,2024-08-12 04:30:00,24.8,47.9,628
"13,2",1723438800,2024-08-12 05:00:00,24.7,48.4,627
"13,2",1723440600,2024-08-12 05:30:00,24.6,48.0,627
"13,2",1723442400,2024-08-12 06:00:00,24.7,48.6,626
"13,2",1723444200,2024-08-12 06:30:00,24.9,48.1,625
"13,2",1723446000,2024-08-12 07:00:00,24.9,48.3,624
"13,2",1723447800,2024-08-12 07:30:00,24.5,47.8,623
"13,2",1723449600,2024-08-12 08:00:00,24.5,48.3,622
"13,2",1723451400,2024-08-12 08:30:00,25.0,47.6,621
"13,2",1723453200,2024-08-12 09:00:00,24.7,47.9,620
"13,2",1723455000,2024-08-12 09:30:00,24.9,48.5,620
"13,2",1723456800,2024-08-12 10:00:00,24.9,49.8,619
"13,2",1723458600,2024-08-12 10:30:00,25.0,52.0,618
"13,2",1723460400,2024-08-12 11:00:00,25.3,50.1,617
"13,2",1723462200,2024-08-12 11:30:00,25.5,49.5,616
"13,2",1723464000,2024-08-12 12:00:00,26.0,48.8,615
"13,2",1723465800,2024-08-12 12:30:00,25.9,46.3,614
"13,2",1723467600,2024-08-12 13:00:00,26.3,46.6,613
"13,2",1723469400,2024-08-12 13:30:00,25.7,39.1,612
"13,2",1723471200,2024-08-12 14:00:00,25.0,39.2,611
"13,2",1723473000,2024-08-12 14:30:00,24.9,42.4,610
"13,2",1723474800,2024-08-12 15:00:00,25.0,45.8,609
"13,2",1723476600,2024-08-12 15:30:00,25.0,46.9,608
"13,2",1723478400,2024-08-12 16:00:00,25.3,44.5,607
"13,2",1723480200,2024-08-12 16:30:00,25.5,44.8,606
"13,2",1723482000,2024-08-12 17:00:00,25.6,44.1,605
"13,2",1723483800,2024-08-12 17:30:00,25.4,41.8,604
"13,2",1723485600,2024-08-12 18:00:00,25.4,41.8,604
"13,2",1723487400,2024-08-12 18:30:00,25.2,43.2,603
"13,2",1723489200,2024-08-12 19:00:00,25.5,43.0,602
"13,2",1723491000,2024-08-12 19:30:00,24.8,45.4,601
"13,2",1723492800,2024-08-12 20:00:00,24.8,45.5,600
"13,2",1723494600,2024-08-12 20:30:00,24.8,45.6,599
"13,2",1723496400,2024-08-12 21:00:00,25.0,45.5,599
"13,2",1723498200,2024-08-12 21:30:00,24.9,46.2,598
"13,2",1723500000,2024-08-12 22:00:00,24.9,46.4,597
"13,2",1723501800,2024-08-12 22:30:00,25.0,46.4,596
"13,2",1723503600,2024-08-12 23:00:00,24.9,46.8,595
"13,2",1723505400,2024-08-12 23:30:00,24.9,46.9,595
"13,2",1723507203,2024-08-13 00:00:03,24.9,46.8,594
"13,2",1723509000,2024-08-13 00:30:00,24.8,47.0,593
"13,2",1723510800,2024-08-13 01:00:00,25.2,46.1,593
"13,2",1723512600,2024-08-13 01:30:00,24.9,47.2,592
"13,2",1723514400,2024-08-13 02:00:00,24.9,47.3,591
"13,2",1723516200,2024-08-13 02:30:00,24.9,47.3,590
"13,2",1723518000,2024-08-13 03:00:00,25.0,47.1,590
"13,2",1723519800,2024-08-13 03:30:00,24.8,47.6,589
"13,2",1723521600,2024-08-13 04:00:00,24.9,47.3,588
"13,2",1723523400,2024-08-13 04:30:00,24.8,47.3,588
"13,2",1723525200,2024-08-13 05:00:00,25.2,45.8,587
"13,2",1723527000,2024-08-13 05:30:00,24.7,47.3,586
"13,2",1723528800,2024-08-13 06:00:00,24.6,47.3,586
"13,2",1723530600,2024-08-13 06:30:00,24.7,47.3,585
"13,2",1723532400,2024-08-13 07:00:00,24.7,47.2,584
"13,2",1723534200,2024-08-13 07:30:00,24.7,47.3,584
"13,2",1723536000,2024-08-13 08:00:00,24.6,47.6,583
"13,2",1723537800,2024-08-13 08:30:00,24.6,47.7,582
"13,2",1723539600,2024-08-13 09:00:00,24.9,47.0,582
"13,2",1723541400,2024-08-13 09:30:00,24.6,47.5,581
"13,2",1723543200,2024-08-13 10:00:00,24.6,47.6,580
"13,2",1723545000,2024-08-13 10:30:00,24.6,47.5,579
"13,2",1723546800,2024-08-13 11:00:00,24.5,47.5,579
"13,2",1723548600,2024-08-13 11:30:00,24.6,47.4,578
"13,2",1723550400,2024-08-13 12:00:00,24.5,47.6,578
"13,2",1723552200,2024-08-13 12:30:00,24.5,47.5,577
"13,2",1723554000,2024-08-13 13:00:00,24.5,47.4,576
"13,2",1723555800,2024-08-13 13:30:00,24.9,46.4,575
"13,2",1723557600,2024-08-13 14:00:00,24.6,47.3,575
"13,2",1723559400,2024-08-13 14:30:00,24.5,47.6,574
"13,2",1723561200,2024-08-13 15:00:00,24.5,47.5,574
"13,2",1723563000,2024-08-13 15:30:00,24.6,47.2,573
"13,2",1723564800,2024-08-13 16:00:00,24.5,47.5,572
"13,2",1723566600,2024-08-13 16:30:00,24.5,47.5,572
"13,2",1723568400,2024-08-13 17:00:00,24.6,47.3,571
"13,2",1723570200,2024-08-13 17:30:00,24.6,47.5,570
"13,2",1723572000,2024-08-13 18:00:00,24.6,47.3,570
"13,2",1723573800,2024-08-13 18:30:00,24.5,47.6,569
"13,2",1723575600,2024-08-13 19:00:00,24.5,47.6,568
"13,2",1723577400,2024-08-13 19:30:00,24.5,47.4,568
"13,2",1723579200,2024-08-13 20:00:00,24.8,46.7,567
"13,2",1723581000,2024-08-13 20:30:00,24.6,46.8,567
"13,2",1723582800,2024-08-13 21:00:00,24.7,46.6,566
"13,2",1723584600,2024-08-13 21:30:00,24.8,46.2,565
"13,2",1723586400,2024-08-13 22:00:00,25.2,44.6,565
"13,2",1723588200,2024-08-13 22:30:00,24.6,45.8,564
"13,2",1723590000,2024-08-13 23:00:00,24.4,46.1,564
"13,2",1723591800,2024-08-13 23:30:00,24.3,46.0,563
"13,2",1723593602,2024-08-14 00:00:02,24.8,44.8,562
"13,2",1723595400,2024-08-14 00:30:00,24.3,45.8,562
"13,2",1723597200,2024-08-14 01:00:00,24.3,45.5,561
"13,2",1723599000,2024-08-14 01:30:00,24.2,45.4,561
"13,2",1723600800,2024-08-14 02:00:00,24.1,45.6,560
"13,2",1723602600,2024-08-14 02:30:00,24.1,45.4,559
"13,2",1723604400,2024-08-14 03:00:00,24.2,44.9,559
"13,2",1723606200,2024-08-14 03:30:00,24.0,45.2,558
"13,2",1723608000,2024-08-14 04:00:00,23.9,45.3,558
"13,2",1723609800,2024-08-14 04:30:00,23.9,44.9,557
"13,2",1723611600,2024-08-14 05:00:00,23.8,45.1,556
"13,2",1723613400,2024-08-14 05:30:00,23.7,45.1,556
"13,2",1723615200,2024-08-14 06:00:00,23.6,45.0,555
"13,2",1723617000,2024-08-14 06:30:00,23.7,44.7,555
"13,2",1723618800,2024-08-14 07:00:00,23.5,44.9,554
"13,2",1723620600,2024-08-14 07:30:00,23.5,44.8,553
"13,2",1723622400,2024-08-14 08:00:00,23.4,44.7,553
"13,2",1723624200,2024-08-14 08:30:00,23.6,44.1,552
"13,2",1723626000,2024-08-14 09:00:00,23.3,44.8,552
"13,2",1723627800,2024-08-14 09:30:00,23.3,44.7,551
"13,2",1723629600,2024-08-14 10:00:00,23.3,44.7,551
"13,2",1723631400,2024-08-14 10:30:00,23.8,43.6,550
"13,2",1723633200,2024-08-14 11:00:00,23.4,44.4,549
"13,2",1723635000,2024-08-14 11:30:00,23.2,45.0,549
"13,2",1723636800,2024-08-14 12:00:00,23.2,44.9,548
"13,2",1723638600,2024-08-14 12:30:00,23.2,45.0,547
"13,2",1723640400,2024-08-14 13:00:00,23.3,44.8,547
"13,2",1723642200,2024-08-14 13:30:00,23.3,44.9,546
"13,2",1723644000,2024-08-14 14:00:00,23.4,44.5,546
"13,2",1723645800,2024-08-14 14:30:00,23.4,44.3,545
"13,2",1723647600,2024-08-14 15:00:00,23.5,44.3,544
"13,2",1723649400,2024-08-14 15:30:00,23.6,44.0,544
"13,2",1723651200,2024-08-14 16:00:00,23.8,43.4,543
"13,2",1723653000,2024-08-14 16:30:00,23.5,44.5,543
"13,2",1723654800,2024-08-14 17:00:00,23.6,44.3,542
"13,2",1723656600,2024-08-14 17:30:00,23.5,44.9,541
"13,2",1723658400,2024-08-14 18:00:00,23.6,44.8,541
"13,2",1723660200,2024-08-14 18:30:00,23.6,45.0,540
"13,2",1723662000,2024-08-14 19:00:00,24.2,43.7,540
"13,2",1723663800,2024-08-14 19:30:00,23.8,44.9,539
"13,2",1723665600,2024-08-14 20:00:00,23.8,45.1,538
"13,2",1723667400,2024-08-14 20:30:00,23.8,45.0,538
"13,2",1723669200,2024-08-14 21:00:00,23.9,45.1,537
"13,2",1723671000,2024-08-14 21:30:00,24.1,44.5,537
"13,2",1723672800,2024-08-14 22:00:00,23.8,45.5,536
"13,2",1723674600,2024-08-14 22:30:00,23.9,45.3,536
"13,2",1723676400,2024-08-14 23:00:00,23.9,45.3,535
"13,2",1723678200,2024-08-14 23:30:00,23.9,45.4,534
"13,2",1723680001,2024-08-15 00:00:01,23.8,45.5,534
"13,2",1723681800,2024-08-15 00:30:00,23.8,45.5,533
"13,2",1723683600,2024-08-15 01:00:00,23.8,45.5,533
"13,2",1723685400,2024-08-15 01:30:00,23.9,45.0,532
"13,2",1723687200,2024-08-15 02:00:00,23.8,45.2,532
