Jerky_ID,Unix_time_Stamp,Date,Temp,Humidity,Weight_1
"19,1",1737365797,2025-01-20 09:36:37,20.3,32.6,853
"19,1",1737367200,2025-01-20 10:00:00,20.3,30.4,851
"19,1",1737369000,2025-01-20 10:30:00,19.9,30.8,849
"19,1",1737370800,2025-01-20 11:00:00,19.8,30.9,847
"19,1",1737372600,2025-01-20 11:30:00,19.7,31.5,845
"19,1",1737374400,2025-01-20 12:00:00,19.8,31.3,843
"19,1",1737376200,2025-01-20 12:30:00,19.8,31.6,840
"19,1",1737378000,2025-01-20 13:00:00,19.9,31.5,838
"19,1",1737379800,2025-01-20 13:30:00,19.7,32.0,836
"19,1",1737381600,2025-01-20 14:00:00,19.7,32.1,834
"19,1",1737383400,2025-01-20 14:30:00,19.7,32.4,832
"19,1",1737385200,2025-01-20 15:00:00,19.9,31.7,830
"19,1",1737387000,2025-01-20 15:30:00,19.7,32.3,827
"19,1",1737388800,2025-01-20 16:00:00,19.7,32.2,825
"19,1",1737390600,2025-01-20 16:30:00,19.8,32.2,823
"19,1",1737392400,2025-01-20 17:00:00,19.7,32.2,821
"19,1",1737394200,2025-01-20 17:30:00,19.8,32.0,819
"19,1",1737396000,2025-01-20 18:00:00,19.8,31.6,817
"19,1",1737397800,2025-01-20 18:30:00,19.7,31.2,815
"19,1",1737399600,2025-01-20 19:00:00,19.7,30.6,813
"19,1",1737401400,2025-01-20 19:30:00,19.5,30.8,811
"19,1",1737403200,2025-01-20 20:00:00,19.4,30.9,809
"19,1",1737405000,2025-01-20 20:30:00,19.5,30.3,807
"19,1",1737406800,2025-01-20 21:00:00,19.3,30.5,805
"19,1",1737408600,2025-01-20 21:30:00,19.2,30.5,803
"19,1",1737410400,2025-01-20 22:00:00,19.1,30.5,801
"19,1",1737412200,2025-01-20 22:30:00,19.2,29.8,799
"19,1",1737414000,2025-01-20 23:00:00,19.1,30.4,797
"19,1",1737415800,2025-01-20 23:30:00,18.9,30.3,795
"19,1",1737417602,2025-01-21 00:00:02,18.8,30.2,793
"19,1",1737419400,2025-01-21 00:30:00,18.8,30.2,791
"19,1",1737421200,2025-01-21 01:00:00,18.7,30.2,789
"19,1",1737423000,2025-01-21 01:30:00,18.6,30.1,787
"19,1",1737424800,2025-01-21 02:00:00,19.1,29.0,785
"19,1",1737426600,2025-01-21 02:30:00,18.7,29.4,783
"19,1",1737428400,2025-01-21 03:00:00,18.5,29.9,781
"19,1",1737430200,2025-01-21 03:30:00,18.4,29.8,779
"19,1",1737432000,2025-01-21 04:00:00,18.4,29.8,777
"19,1",1737433800,2025-01-21 04:30:00,18.3,29.7,776
"19,1",1737435600,2025-01-21 05:00:00,18.4,29.4,773
"19,1",1737437400,2025-01-21 05:30:00,18.2,29.5,772
"19,1",1737439200,2025-01-21 06:00:00,18.1,29.6,770
"19,1",1737441000,2025-01-21 06:30:00,18.1,29.5,768
"19,1",1737442800,2025-01-21 07:00:00,18.1,29.2,766
"19,1",1737444600,2025-01-21 07:30:00,18.1,29.3,764
"19,1",1737446400,2025-01-21 08:00:00,18.2,29.0,762
"19,1",1737448200,2025-01-21 08:30:00,18.1,29.0,760
"19,1",1737450000,2025-01-21 09:00:00,18.3,28.6,759
"19,1",1737451800,2025-01-21 09:30:00,18.1,28.9,757
"19,1",1737453600,2025-01-21 10:00:00,18.1,28.9,755
"19,1",1737455400,2025-01-21 10:30:00,18.3,28.3,753
"19,1",1737457200,2025-01-21 11:00:00,17.9,28.8,751
